PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2025/12/15,Finland,2016,4,Chemical industry,Mercury and compounds (as Hg),6.27
2025/12/15,Spain,2012,2,Production and processing of metals,Nickel and compounds (as Ni),448.6
2025/12/15,Switzerland,2011,1,Energy sector,Phenols (as total C),317.5
2025/12/15,United Kingdom,2011,4,Chemical industry,Toluene,560
2025/12/15,Italy,2007,1,Energy sector,Polycyclic aromatic hydrocarbons (PAHs),96.3
2025/12/15,Finland,2013,6,Paper and wood production and processing,Chromium and compounds (as Cr),1104.6
2025/12/15,France,2024,6,Paper and wood production and processing,Di-(2-ethyl hexyl) phthalate (DEHP),3.32
2025/12/15,Cyprus,2020,5,Waste and wastewater management,Nickel and compounds (as Ni),224.5
2025/12/15,Serbia,2020,1,Energy sector,Total nitrogen,2987000
2025/12/15,Italy,2011,5,Waste and wastewater management,Atrazine,67.11
2025/12/15,Belgium,2024,4,Chemical industry,Lead and compounds (as Pb),53.1
2025/12/15,Italy,2014,2,Production and processing of metals,Fluorides (as total F),127450
2025/12/15,Portugal,2014,6,Paper and wood production and processing,Mercury and compounds (as Hg),36.51
2025/12/15,Netherlands,2014,6,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),467900
2025/12/15,Netherlands,2019,6,Paper and wood production and processing,Total nitrogen,51300
2025/12/15,Poland,2018,4,Chemical industry,Chromium and compounds (as Cr),109
2025/12/15,France,2022,1,Energy sector,Cyanides (as total CN),135
2025/12/15,Spain,2022,2,Production and processing of metals,"Benzo(g,h,i)perylene",5
2025/12/15,Hungary,2017,4,Chemical industry,Mercury and compounds (as Hg),7.21
2025/12/15,Belgium,2016,6,Paper and wood production and processing,Chlorides (as total Cl),5980000
2025/12/15,United Kingdom,2019,4,Chemical industry,Tetrachloroethylene,24.5
2025/12/15,Ireland,2013,5,Waste and wastewater management,"Chloro-alkanes, C10-C13",52.769999999999996
2025/12/15,Belgium,2016,2,Production and processing of metals,Fluorides (as total F),76690
2025/12/15,Ireland,2019,3,Mineral industry,Cyanides (as total CN),195.408
2025/12/15,Serbia,2016,1,Energy sector,Nickel and compounds (as Ni),2840
2025/12/15,Germany,2024,1,Energy sector,Chromium and compounds (as Cr),876
2025/12/15,Germany,2008,1,Energy sector,Organotin compounds (as total Sn),317
2025/12/15,Malta,2018,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),90700
2025/12/15,Ireland,2016,3,Mineral industry,Lead and compounds (as Pb),35.5
2025/12/15,France,2012,5,Waste and wastewater management,Hexabromobiphenyl,0.17
2025/12/15,Germany,2011,5,Waste and wastewater management,Diuron,1.38
2025/12/15,Slovakia,2011,2,Production and processing of metals,Octylphenols and Octylphenol ethoxylates,14.3
2025/12/15,Ireland,2024,5,Waste and wastewater management,Polychlorinated biphenyls (PCBs),15.52
2025/12/15,Ireland,2024,5,Waste and wastewater management,Phenols (as total C),111.03999999999999
2025/12/15,Latvia,2023,5,Waste and wastewater management,Total phosphorus,40000
2025/12/15,Lithuania,2007,1,Energy sector,Total phosphorus,16000
2025/12/15,Serbia,2021,2,Production and processing of metals,Arsenic and compounds (as As),48.8
2025/12/15,Serbia,2021,1,Energy sector,Total nitrogen,5470000
2025/12/15,Finland,2022,3,Mineral industry,Zinc and compounds (as Zn),1566
2025/12/15,Belgium,2011,5,Waste and wastewater management,Octylphenols and Octylphenol ethoxylates,30.6
2025/12/15,Malta,2020,7,Intensive livestock production and aquaculture,Zinc and compounds (as Zn),943
2025/12/15,Serbia,2012,3,Mineral industry,Mercury and compounds (as Hg),5
2025/12/15,Malta,2008,1,Energy sector,Zinc and compounds (as Zn),6010
2025/12/15,United Kingdom,2007,5,Waste and wastewater management,Trichlorobenzenes (TCB),1.2
2025/12/15,Spain,2021,2,Production and processing of metals,Total nitrogen,635000
2025/12/15,Slovenia,2023,5,Waste and wastewater management,Chromium and compounds (as Cr),297.6
2025/12/15,Norway,2013,4,Chemical industry,Copper and compounds (as Cu),165.5
2025/12/15,United Kingdom,2012,8,Animal and vegetable products from the food and beverage sector,Cyanides (as total CN),76.5
2025/12/15,Italy,2007,8,Animal and vegetable products from the food and beverage sector,Zinc and compounds (as Zn),518
2025/12/15,Romania,2023,4,Chemical industry,Cadmium and compounds (as Cd),16.4
2025/12/15,France,2018,4,Chemical industry,Trichloroethylene (TRI),117
2025/12/15,Portugal,2009,4,Chemical industry,Zinc and compounds (as Zn),2230
2025/12/15,Switzerland,2011,5,Waste and wastewater management,Zinc and compounds (as Zn),3674
2025/12/15,Austria,2021,5,Waste and wastewater management,Zinc and compounds (as Zn),84825
2025/12/15,Sweden,2013,4,Chemical industry,Copper and compounds (as Cu),62.1
2025/12/15,Austria,2021,5,Waste and wastewater management,Nickel and compounds (as Ni),4775.5
2025/12/15,Finland,2012,1,Energy sector,Phenols (as total C),73.1
2025/12/15,France,2009,,,Trichloromethane,122
2025/12/15,Portugal,2011,5,Waste and wastewater management,Polycyclic aromatic hydrocarbons (PAHs),412
2025/12/15,Slovakia,2009,4,Chemical industry,Trichloromethane,193
2025/12/15,Bulgaria,2021,1,Energy sector,Copper and compounds (as Cu),2202
2025/12/15,United Kingdom,2016,2,Production and processing of metals,"Benzo(g,h,i)perylene",19.1
2025/12/15,Czechia,2015,5,Waste and wastewater management,Tetrachloromethane (TCM),10
2025/12/15,Slovakia,2018,6,Paper and wood production and processing,Halogenated organic compounds (as AOX),19730
2025/12/15,Slovakia,2015,2,Production and processing of metals,Chromium and compounds (as Cr),91.3
2025/12/15,Bulgaria,2016,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),3243100
2025/12/15,Belgium,2016,5,Waste and wastewater management,Di-(2-ethyl hexyl) phthalate (DEHP),6
2025/12/15,France,2023,2,Production and processing of metals,Nonylphenol and Nonylphenol ethoxylates,2.75
2025/12/15,Italy,2018,8,Animal and vegetable products from the food and beverage sector,Total phosphorus,30490.85
2025/12/15,Austria,2021,5,Waste and wastewater management,Chlorides (as total Cl),21100000
2025/12/15,Spain,2010,5,Waste and wastewater management,Octylphenols and Octylphenol ethoxylates,189.1
2025/12/15,United Kingdom,2019,4,Chemical industry,Fluoranthene,1.81
2025/12/15,Poland,2015,5,Waste and wastewater management,Pentachlorophenol (PCP),9.41
2025/12/15,Belgium,2016,3,Mineral industry,Mercury and compounds (as Hg),6.57
2025/12/15,Germany,2022,4,Chemical industry,Trichloromethane,216
2025/12/15,Austria,2008,2,Production and processing of metals,Copper and compounds (as Cu),440
2025/12/15,France,2016,,,Cadmium and compounds (as Cd),6.1
2025/12/15,Netherlands,2011,6,Paper and wood production and processing,Copper and compounds (as Cu),63
2025/12/15,Slovenia,2010,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,6.5
2025/12/15,Austria,2011,6,Paper and wood production and processing,Nickel and compounds (as Ni),203
2025/12/15,Belgium,2007,2,Production and processing of metals,Tetrachloromethane (TCM),45.7
2025/12/15,Hungary,2017,2,Production and processing of metals,Fluorides (as total F),2060
2025/12/15,Hungary,2008,4,Chemical industry,Total nitrogen,573100
2025/12/15,United Kingdom,2014,2,Production and processing of metals,Mercury and compounds (as Hg),17.13
2025/12/15,Italy,2021,1,Energy sector,Total nitrogen,68080.9
2025/12/15,Ireland,2021,5,Waste and wastewater management,Total nitrogen,5937798.106
2025/12/15,Hungary,2015,2,Production and processing of metals,Zinc and compounds (as Zn),12700
2025/12/15,Spain,2022,8,Animal and vegetable products from the food and beverage sector,Arsenic and compounds (as As),6.74
2025/12/15,Ireland,2021,3,Mineral industry,Cyanides (as total CN),248.579
2025/12/15,Poland,2010,5,Waste and wastewater management,Diuron,3.21
2025/12/15,Germany,2010,5,Waste and wastewater management,"1,2,3,4,5,6-hexachlorocyclohexane (HCH)",2.73
2025/12/15,Greece,2013,8,Animal and vegetable products from the food and beverage sector,Total organic carbon(as total C or COD/3) (TOC),114000
2025/12/15,Slovakia,2016,2,Production and processing of metals,Total organic carbon(as total C or COD/3) (TOC),128000
2025/12/15,Slovakia,2022,1,Energy sector,Mercury and compounds (as Hg),5.85
2025/12/15,Spain,2010,1,Energy sector,Cyanides (as total CN),66.7
2025/12/15,Portugal,2014,4,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),481000
2025/12/15,Denmark,2015,4,Chemical industry,Phenols (as total C),87
2025/12/15,Spain,2008,5,Waste and wastewater management,"1,2-dichloroethane (DCE-1,2)",22.7
2025/12/15,United Kingdom,2007,1,Energy sector,Trichloromethane,38.9
2025/12/15,Slovenia,2017,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),601900
2025/12/15,Belgium,2021,6,Paper and wood production and processing,Cyanides (as total CN),171.9
2025/12/15,Netherlands,2008,1,Energy sector,Trichloromethane,274
2025/12/15,Netherlands,2023,1,Energy sector,Nickel and compounds (as Ni),318
2025/12/15,Spain,2021,1,Energy sector,"Benzo(g,h,i)perylene",2.55
2025/12/15,Italy,2014,3,Mineral industry,Mercury and compounds (as Hg),1.3
2025/12/15,United Kingdom,2013,8,Animal and vegetable products from the food and beverage sector,Arsenic and compounds (as As),14.7
2025/12/15,Denmark,2008,2,Production and processing of metals,Nickel and compounds (as Ni),41
2025/12/15,Norway,2009,6,Paper and wood production and processing,Cyanides (as total CN),6.7
2025/12/15,Serbia,2016,1,Energy sector,"1,2-dichloroethane (DCE-1,2)",21
2025/12/15,Poland,2009,4,Chemical industry,Copper and compounds (as Cu),317
2025/12/15,Austria,2014,6,Paper and wood production and processing,Nickel and compounds (as Ni),93.2
2025/12/15,Iceland,2007,7,Intensive livestock production and aquaculture,Total nitrogen,168500
2025/12/15,Finland,2015,5,Waste and wastewater management,Lead and compounds (as Pb),70
2025/12/15,Denmark,2018,5,Waste and wastewater management,Copper and compounds (as Cu),314.124
2025/12/15,Serbia,2017,5,Waste and wastewater management,Arsenic and compounds (as As),1010
2025/12/15,France,2021,,,Mercury and compounds (as Hg),1.54
2025/12/15,Austria,2008,6,Paper and wood production and processing,Di-(2-ethyl hexyl) phthalate (DEHP),1.14
2025/12/15,Lithuania,2018,5,Waste and wastewater management,Copper and compounds (as Cu),641.4
2025/12/15,Austria,2007,9,Other activities,Arsenic and compounds (as As),5.65
2025/12/15,Serbia,2019,5,Waste and wastewater management,Total nitrogen,7807000
2025/12/15,Bulgaria,2018,3,Mineral industry,Copper and compounds (as Cu),795
2025/12/15,Serbia,2019,5,Waste and wastewater management,Chlorides (as total Cl),15040000
2025/12/15,Latvia,2023,5,Waste and wastewater management,Cadmium and compounds (as Cd),10
2025/12/15,Estonia,2023,5,Waste and wastewater management,Total phosphorus,18700
2025/12/15,France,2020,1,Energy sector,Toluene,743.400002
2025/12/15,Netherlands,2016,4,Chemical industry,Lead and compounds (as Pb),90.5
2025/12/15,Italy,2020,5,Waste and wastewater management,Phenols (as total C),22791.537299999996
2025/12/15,Spain,2013,4,Chemical industry,Mercury and compounds (as Hg),86.61999999999999
2025/12/15,Spain,2007,5,Waste and wastewater management,"1,2-dichloroethane (DCE-1,2)",230.5
2025/12/15,France,2011,5,Waste and wastewater management,Lead and compounds (as Pb),2356.5
2025/12/15,Portugal,2024,6,Paper and wood production and processing,Chromium and compounds (as Cr),315
2025/12/15,Spain,2009,2,Production and processing of metals,Chromium and compounds (as Cr),447.7
2025/12/15,United Kingdom,2011,1,Energy sector,Lead and compounds (as Pb),1809.5
2025/12/15,Italy,2016,6,Paper and wood production and processing,Phenols (as total C),819.5999999999999
2025/12/15,Switzerland,2018,5,Waste and wastewater management,Zinc and compounds (as Zn),2512.16
2025/12/15,Finland,2018,1,Energy sector,Total organic carbon(as total C or COD/3) (TOC),85700
2025/12/15,Belgium,2008,4,Chemical industry,Trichloromethane,188.7
2025/12/15,Italy,2012,5,Waste and wastewater management,Total phosphorus,2660520
2025/12/15,Switzerland,2021,4,Chemical industry,Zinc and compounds (as Zn),597.36
2025/12/15,Spain,2012,4,Chemical industry,Zinc and compounds (as Zn),2994
2025/12/15,Poland,2014,8,Animal and vegetable products from the food and beverage sector,Arsenic and compounds (as As),43.400000000000006
2025/12/15,Denmark,2024,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,197.622931
2025/12/15,United Kingdom,2015,5,Waste and wastewater management,Tetrachloromethane (TCM),6.639999999999999
2025/12/15,Netherlands,2019,5,Waste and wastewater management,Diuron,3.69
2025/12/15,Italy,2013,5,Waste and wastewater management,Chromium and compounds (as Cr),45406
2025/12/15,Italy,2010,5,Waste and wastewater management,Zinc and compounds (as Zn),142729
2025/12/15,Italy,2014,5,Waste and wastewater management,Tetrachloromethane (TCM),1255.9
2025/12/15,Portugal,2019,5,Waste and wastewater management,Lead and compounds (as Pb),565.7
2025/12/15,Sweden,2014,6,Paper and wood production and processing,Arsenic and compounds (as As),354.7
2025/12/15,Finland,2018,4,Chemical industry,Mercury and compounds (as Hg),1.27
2025/12/15,Finland,2016,6,Paper and wood production and processing,Nickel and compounds (as Ni),2289
2025/12/15,Poland,2021,4,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),370200
2025/12/15,United Kingdom,2011,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),69717700
2025/12/15,Greece,2019,4,Chemical industry,Fluorides (as total F),38300
2025/12/15,Switzerland,2016,4,Chemical industry,Chlorides (as total Cl),19380000
2025/12/15,Germany,2019,5,Waste and wastewater management,Nickel and compounds (as Ni),17585.699999999997
2025/12/15,Poland,2007,3,Mineral industry,Phenols (as total C),533.7
2025/12/15,Finland,2016,5,Waste and wastewater management,Chromium and compounds (as Cr),388
2025/12/15,France,2009,5,Waste and wastewater management,Trichloromethane,482
2025/12/15,France,2018,,,Lead and compounds (as Pb),61
2025/12/15,Switzerland,2018,4,Chemical industry,Chromium and compounds (as Cr),50.89
2025/12/15,Czechia,2012,5,Waste and wastewater management,Lead and compounds (as Pb),1242.4
2025/12/15,Portugal,2008,5,Waste and wastewater management,Total phosphorus,1007540
2025/12/15,Poland,2011,6,Paper and wood production and processing,Chlorides (as total Cl),4470000
2025/12/15,Italy,2022,1,Energy sector,Total nitrogen,276600
2025/12/15,Poland,2008,5,Waste and wastewater management,Total nitrogen,12972700
2025/12/15,Poland,2008,5,Waste and wastewater management,Chlorides (as total Cl),545110000
2025/12/15,Germany,2012,4,Chemical industry,Copper and compounds (as Cu),5991.8
2025/12/15,Spain,2011,2,Production and processing of metals,Total nitrogen,765000
2025/12/15,Poland,2009,5,Waste and wastewater management,Phenols (as total C),13317.699999999999
2025/12/15,Germany,2012,3,Mineral industry,Lead and compounds (as Pb),437.20000000000005
2025/12/15,Portugal,2017,5,Waste and wastewater management,Total phosphorus,954090
2025/12/15,Czechia,2014,1,Energy sector,Cyanides (as total CN),402
2025/12/15,United Kingdom,2008,1,Energy sector,Polycyclic aromatic hydrocarbons (PAHs),182.44
2025/12/15,France,2010,4,Chemical industry,Lead and compounds (as Pb),803
2025/12/15,Czechia,2010,5,Waste and wastewater management,Chlorides (as total Cl),31050000
2025/12/15,Slovakia,2015,4,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),202700
2025/12/15,Germany,2008,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,308.14
2025/12/15,United Kingdom,2018,1,Energy sector,Phenols (as total C),355090.5
2025/12/15,Slovakia,2015,5,Waste and wastewater management,Total phosphorus,97310
2025/12/15,France,2011,5,Waste and wastewater management,Octylphenols and Octylphenol ethoxylates,65.82
2025/12/15,Czechia,2010,5,Waste and wastewater management,Zinc and compounds (as Zn),14572
2025/12/15,Spain,2020,4,Chemical industry,Di-(2-ethyl hexyl) phthalate (DEHP),9.68
2025/12/15,Italy,2022,5,Waste and wastewater management,"1,2-dichloroethane (DCE-1,2)",1087.7547
2025/12/15,Poland,2012,5,Waste and wastewater management,Nickel and compounds (as Ni),12970.8
2025/12/15,Poland,2010,2,Production and processing of metals,Chromium and compounds (as Cr),97.9
