PublicationDate,countryName,reportingYear,featureType,unit,featureValue
2025/12/15,Romania,2023,Biomass,TJ,3354.511
2025/12/15,Denmark,2020,LiquidFuels,TJ,3199.8882949999997
2025/12/15,Greece,2020,Installed capacity,MW,27200.234999999997
2025/12/15,Italy,2022,Installed capacity,MW,123127.37499999999
2025/12/15,Spain,2023,NOX,tonnes,30915.933999999997
2025/12/15,Spain,2020,Lignite,TJ,1385.41
2025/12/15,Belgium,2018,DUST,tonnes,106.900876
2025/12/15,Denmark,2018,NOX,tonnes,5126.12193
2025/12/15,Serbia,2020,SO2,tonnes,358374.4
2025/12/15,Greece,2023,DUST,tonnes,986.8136
2025/12/15,Romania,2022,Lignite,TJ,110067.34899999999
2025/12/15,Netherlands,2020,Coal,TJ,63195.772778
2025/12/15,Slovenia,2024,OtherGases,TJ,0
2025/12/15,Denmark,2022,OtherGases,TJ,13922.596
2025/12/15,Denmark,2021,OtherSolidFuels,TJ,100
2025/12/15,Latvia,2018,OtherSolidFuels,TJ,4620
2025/12/15,Finland,2019,DUST,tonnes,383.01433000000003
2025/12/15,Italy,2020,Peat,TJ,0
2025/12/15,Sweden,2018,NaturalGas,TJ,6975.31
2025/12/15,Italy,2018,LiquidFuels,TJ,148662.090384
2025/12/15,Italy,2017,Lignite,TJ,0
2025/12/15,Estonia,2020,Lignite,TJ,0
2025/12/15,Romania,2021,NaturalGas,TJ,97626.34700000001
2025/12/15,Italy,2021,OtherSolidFuels,TJ,1799.125664
2025/12/15,Croatia,2017,Lignite,TJ,0
2025/12/15,Germany,2016,LiquidFuels,TJ,74921.22
2025/12/15,Czechia,2021,OtherGases,TJ,16414.637899999998
2025/12/15,Estonia,2016,SO2,tonnes,22215.002000000004
2025/12/15,Denmark,2024,LiquidFuels,TJ,2153.14626
2025/12/15,Belgium,2022,Coal,TJ,414.01578800000004
2025/12/15,Greece,2022,Lignite,TJ,46958
2025/12/15,Hungary,2019,OtherGases,TJ,22000.019
2025/12/15,Spain,2022,OtherGases,TJ,108373.66277608562
2025/12/15,Italy,2022,Lignite,TJ,0
2025/12/15,Serbia,2019,Biomass,TJ,0
2025/12/15,Croatia,2021,SO2,tonnes,401.48004999999995
2025/12/15,France,2022,NaturalGas,TJ,355911.8265979999
2025/12/15,Netherlands,2020,Biomass,TJ,53282.820052999996
2025/12/15,Serbia,2023,OtherGases,TJ,15852.67
2025/12/15,Bulgaria,2022,Peat,TJ,0
2025/12/15,Lithuania,2020,Coal,TJ,0
2025/12/15,Netherlands,2019,Installed capacity,MW,63352.159999999996
2025/12/15,Austria,2023,Installed capacity,MW,21479.74
2025/12/15,Slovakia,2021,NOX,tonnes,4717.69545
2025/12/15,Sweden,2016,DUST,tonnes,2186.438004082
2025/12/15,Spain,2018,Biomass,TJ,11707.71
2025/12/15,Hungary,2022,NOX,tonnes,3902.0840000000003
2025/12/15,Denmark,2018,DUST,tonnes,242.05387499999998
2025/12/15,Serbia,2024,SO2,tonnes,224886.14435999998
2025/12/15,Finland,2022,OtherSolidFuels,TJ,362.37
2025/12/15,Bulgaria,2020,DUST,tonnes,227.04000000000002
2025/12/15,Hungary,2021,NaturalGas,TJ,73244.957
2025/12/15,Netherlands,2019,Lignite,TJ,0
2025/12/15,Netherlands,2024,Coal,TJ,59666.695378000004
2025/12/15,Croatia,2021,NaturalGas,TJ,41652.44296
2025/12/15,Czechia,2022,Biomass,TJ,21713.186008000004
2025/12/15,Greece,2021,Peat,TJ,0
2025/12/15,Cyprus,2023,Peat,TJ,0
2025/12/15,Slovakia,2016,OtherGases,TJ,14399.169999999998
2025/12/15,Spain,2019,NOX,tonnes,55348.402599999994
2025/12/15,Croatia,2016,Peat,TJ,0
2025/12/15,Germany,2023,NaturalGas,TJ,799062.3616999999
2025/12/15,Portugal,2021,Biomass,TJ,22352.521957
2025/12/15,Poland,2023,LiquidFuels,TJ,45287.889
2025/12/15,Cyprus,2020,Lignite,TJ,0
2025/12/15,Poland,2024,Installed capacity,MW,103676.059
2025/12/15,Greece,2018,Installed capacity,MW,26923.375
2025/12/15,Slovakia,2018,DUST,tonnes,282.157497
2025/12/15,Bulgaria,2023,NOX,tonnes,10793
2025/12/15,Denmark,2021,SO2,tonnes,1310.415232
2025/12/15,Greece,2021,Biomass,TJ,0
2025/12/15,Finland,2017,NaturalGas,TJ,38389.97000000001
2025/12/15,Croatia,2016,NaturalGas,TJ,17507.480000000003
2025/12/15,Slovenia,2022,NaturalGas,TJ,1226.7939999999999
2025/12/15,Denmark,2024,NaturalGas,TJ,9239.935075
2025/12/15,Poland,2020,Installed capacity,MW,117238.81
2025/12/15,France,2016,Lignite,TJ,0
2025/12/15,Malta,2019,SO2,tonnes,18.683
2025/12/15,Netherlands,2016,OtherGases,TJ,210326.49
2025/12/15,Poland,2023,Coal,TJ,690572.1600000001
2025/12/15,Austria,2020,Biomass,TJ,8200.487924000001
2025/12/15,Finland,2019,NOX,tonnes,15667.249269999998
2025/12/15,Netherlands,2018,NOX,tonnes,21997.348033
2025/12/15,Belgium,2016,SO2,tonnes,2529.4677
2025/12/15,France,2022,DUST,tonnes,2166.356641
2025/12/15,Bulgaria,2020,OtherSolidFuels,TJ,8612
2025/12/15,Latvia,2016,SO2,tonnes,118.08633999999999
2025/12/15,Malta,2020,NOX,tonnes,750.5999999999999
2025/12/15,Greece,2023,OtherGases,TJ,43669.96
2025/12/15,Romania,2016,SO2,tonnes,59688.957
2025/12/15,Austria,2018,NaturalGas,TJ,93650.44695499999
2025/12/15,Netherlands,2017,Coal,TJ,252922.59999999998
2025/12/15,Lithuania,2016,OtherGases,TJ,14027
2025/12/15,Austria,2024,OtherSolidFuels,TJ,29075.753764
2025/12/15,Finland,2024,SO2,tonnes,2959.8569499999994
2025/12/15,Bulgaria,2022,DUST,tonnes,367.435
2025/12/15,Romania,2019,OtherGases,TJ,909.4230000000001
2025/12/15,Hungary,2023,Coal,TJ,0
2025/12/15,Lithuania,2022,OtherGases,TJ,14009.44
2025/12/15,Germany,2017,SO2,tonnes,78151.54600000002
2025/12/15,Estonia,2023,SO2,tonnes,4533.505
2025/12/15,Belgium,2019,Biomass,TJ,27611.136349999997
2025/12/15,Hungary,2018,OtherSolidFuels,TJ,758
2025/12/15,Romania,2017,LiquidFuels,TJ,1690.79
2025/12/15,Belgium,2024,Lignite,TJ,0
2025/12/15,France,2017,Biomass,TJ,69521
2025/12/15,Malta,2019,Peat,TJ,0
2025/12/15,France,2016,Installed capacity,MW,88739
2025/12/15,Poland,2017,DUST,tonnes,13593.085424324001
2025/12/15,Belgium,2021,LiquidFuels,TJ,2417.491609
2025/12/15,Finland,2017,LiquidFuels,TJ,5211
2025/12/15,Romania,2024,SO2,tonnes,6299.6939999999995
2025/12/15,Czechia,2017,LiquidFuels,TJ,3716.959999999999
2025/12/15,Finland,2019,OtherGases,TJ,6950.4066
2025/12/15,Poland,2023,NaturalGas,TJ,105944.24080000001
2025/12/15,France,2021,Biomass,TJ,76196.637422
2025/12/15,Romania,2021,LiquidFuels,TJ,207.721
2025/12/15,Finland,2024,OtherSolidFuels,TJ,284.20000000000005
2025/12/15,Slovakia,2021,LiquidFuels,TJ,8871.2583563
2025/12/15,Denmark,2018,Peat,TJ,0
2025/12/15,Estonia,2018,NOX,tonnes,8023.50547
2025/12/15,Lithuania,2021,Coal,TJ,0
2025/12/15,Slovenia,2016,Installed capacity,MW,5806.8
2025/12/15,Bulgaria,2018,Lignite,TJ,180789
2025/12/15,Hungary,2021,SO2,tonnes,378.518926
2025/12/15,Slovakia,2020,Peat,TJ,0
2025/12/15,Malta,2022,Lignite,TJ,0
2025/12/15,Portugal,2018,Biomass,TJ,16282.155351000001
2025/12/15,Bulgaria,2022,NOX,tonnes,18669
2025/12/15,Malta,2017,OtherSolidFuels,TJ,0
2025/12/15,Portugal,2023,Biomass,TJ,23927.408618999998
2025/12/15,Belgium,2017,Biomass,TJ,38005.45
2025/12/15,Bulgaria,2017,SO2,tonnes,48567
2025/12/15,Latvia,2016,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2021,Biomass,TJ,1273.174
2025/12/15,Denmark,2020,NOX,tonnes,3875.92879
2025/12/15,Croatia,2020,Lignite,TJ,0
2025/12/15,Latvia,2022,Peat,TJ,1.21
2025/12/15,Estonia,2016,NaturalGas,TJ,4790.530000000001
2025/12/15,Latvia,2021,LiquidFuels,TJ,0.8300000000000001
2025/12/15,Estonia,2022,OtherGases,TJ,9750
2025/12/15,Slovakia,2018,OtherGases,TJ,15599.601948
2025/12/15,Croatia,2018,OtherSolidFuels,TJ,687.70237
2025/12/15,Cyprus,2016,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2023,Lignite,TJ,26077.902
2025/12/15,Slovenia,2018,OtherSolidFuels,TJ,0
2025/12/15,Latvia,2019,OtherGases,TJ,0
2025/12/15,Latvia,2020,Lignite,TJ,0
2025/12/15,Serbia,2020,NaturalGas,TJ,19609.039999999997
2025/12/15,Luxembourg,2024,Lignite,TJ,0
2025/12/15,Estonia,2017,Lignite,TJ,0
2025/12/15,Ireland,2016,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2019,Lignite,TJ,41575.217
2025/12/15,Cyprus,2021,NaturalGas,TJ,0
2025/12/15,Malta,2016,Lignite,TJ,0
2025/12/15,Estonia,2021,SO2,tonnes,5747.4169999999995
2025/12/15,Estonia,2024,Coal,TJ,0
2025/12/15,Luxembourg,2016,NaturalGas,TJ,141.35
2025/12/15,Malta,2018,NaturalGas,TJ,13929
2025/12/15,Luxembourg,2016,SO2,tonnes,0.000315
2025/12/15,Luxembourg,2021,LiquidFuels,TJ,0
2025/12/15,Luxembourg,2020,Lignite,TJ,0
2025/12/15,Luxembourg,2018,Peat,TJ,0
2025/12/15,Luxembourg,2019,Biomass,TJ,0
2025/12/15,Luxembourg,2019,NOX,tonnes,13.6
2025/12/15,Luxembourg,2018,DUST,tonnes,0.0693
2025/12/15,Luxembourg,2023,SO2,tonnes,0
2025/12/15,Poland,2022,Installed capacity,MW,110422.48300000002
2025/12/15,United Kingdom,2017,DUST,tonnes,1990.867138422
2025/12/15,Greece,2018,SO2,tonnes,36416.61
2025/12/15,Austria,2023,SO2,tonnes,1708.2793000000001
2025/12/15,Slovakia,2016,DUST,tonnes,408.65481720300005
2025/12/15,Hungary,2022,Lignite,TJ,0
2025/12/15,Spain,2024,Coal,TJ,29223.756
2025/12/15,Croatia,2024,Biomass,TJ,0
2025/12/15,Estonia,2020,LiquidFuels,TJ,320.19
2025/12/15,Hungary,2018,NaturalGas,TJ,54823.912
2025/12/15,Slovakia,2018,Peat,TJ,93.3365
2025/12/15,Austria,2020,Installed capacity,MW,21696.087000000003
2025/12/15,Romania,2018,SO2,tonnes,36276.377799999995
2025/12/15,Slovakia,2019,NOX,tonnes,5707.22021
2025/12/15,Lithuania,2017,DUST,tonnes,82.503
2025/12/15,Croatia,2019,Biomass,TJ,0
2025/12/15,Czechia,2017,Coal,TJ,52018.54
2025/12/15,Greece,2024,OtherGases,TJ,44806.840000000004
2025/12/15,Sweden,2022,LiquidFuels,TJ,8266.6711
2025/12/15,Ireland,2024,OtherSolidFuels,TJ,0
2025/12/15,Luxembourg,2024,Coal,TJ,0
2025/12/15,Czechia,2019,SO2,tonnes,42790.946358
2025/12/15,Hungary,2024,SO2,tonnes,348.3250000000001
2025/12/15,Denmark,2016,OtherSolidFuels,TJ,0
2025/12/15,Austria,2022,OtherSolidFuels,TJ,27597.265602
2025/12/15,Greece,2022,NaturalGas,TJ,136956.08000000002
2025/12/15,Austria,2016,Biomass,TJ,8903.960000000001
2025/12/15,Latvia,2020,NaturalGas,TJ,16889.271
2025/12/15,Sweden,2024,DUST,tonnes,1583.6599999999999
2025/12/15,Portugal,2021,Installed capacity,MW,17194.4
2025/12/15,Belgium,2022,OtherGases,TJ,62639.854158999995
2025/12/15,Cyprus,2022,Coal,TJ,0
2025/12/15,France,2024,LiquidFuels,TJ,63371.509335999996
2025/12/15,Romania,2018,OtherSolidFuels,TJ,3492.1
2025/12/15,Slovenia,2019,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2017,Lignite,TJ,45176.490000000005
2025/12/15,Netherlands,2023,Installed capacity,MW,59688.43
2025/12/15,Spain,2021,DUST,tonnes,720.9567259999999
2025/12/15,Netherlands,2021,DUST,tonnes,193.370113
2025/12/15,Denmark,2022,NOX,tonnes,4427.9933120000005
2025/12/15,Germany,2024,Biomass,TJ,42798.72
2025/12/15,Austria,2016,Coal,TJ,0
2025/12/15,Greece,2022,OtherSolidFuels,TJ,0
2025/12/15,Latvia,2019,Lignite,TJ,0
2025/12/15,France,2018,Biomass,TJ,69362.41230000001
2025/12/15,Belgium,2024,NaturalGas,TJ,66734.722448799
2025/12/15,Croatia,2017,OtherSolidFuels,TJ,0
2025/12/15,Malta,2022,Coal,TJ,0
2025/12/15,Germany,2019,NOX,tonnes,109160.59299999998
2025/12/15,Italy,2020,NOX,tonnes,34293.949908999995
2025/12/15,Italy,2017,NOX,tonnes,43085.85973113801
2025/12/15,Portugal,2018,SO2,tonnes,9631.1231
2025/12/15,Ireland,2021,SO2,tonnes,4686.5583
2025/12/15,Slovenia,2023,Peat,TJ,0
2025/12/15,Czechia,2018,Biomass,TJ,13757.751069000002
2025/12/15,Spain,2023,OtherSolidFuels,TJ,8041.1667839
2025/12/15,Greece,2023,Lignite,TJ,32284
2025/12/15,Belgium,2021,OtherSolidFuels,TJ,2783.725116
2025/12/15,Hungary,2023,Peat,TJ,0
2025/12/15,Croatia,2019,NaturalGas,TJ,39418.37525
2025/12/15,Latvia,2016,OtherGases,TJ,0
2025/12/15,Ireland,2017,Biomass,TJ,3446.4
2025/12/15,Estonia,2016,OtherSolidFuels,TJ,90750.81
2025/12/15,Denmark,2018,SO2,tonnes,1859.0044230000003
2025/12/15,Sweden,2022,NOX,tonnes,14027.945800000001
2025/12/15,Portugal,2023,Lignite,TJ,0
2025/12/15,Romania,2016,OtherGases,TJ,1999.22
2025/12/15,Netherlands,2023,NaturalGas,TJ,322379.5269899999
2025/12/15,Sweden,2018,OtherSolidFuels,TJ,0
2025/12/15,Romania,2020,NaturalGas,TJ,96467.868
2025/12/15,Bulgaria,2023,Lignite,TJ,115754
2025/12/15,Austria,2016,Installed capacity,MW,21920
2025/12/15,Belgium,2021,NOX,tonnes,7461.544999999999
2025/12/15,Greece,2021,Installed capacity,MW,27000.935
2025/12/15,Croatia,2020,NOX,tonnes,3661.3700000000003
2025/12/15,United Kingdom,2018,NaturalGas,TJ,921719.9717000001
2025/12/15,Croatia,2018,LiquidFuels,TJ,3219.1594800000003
2025/12/15,Hungary,2020,OtherSolidFuels,TJ,1004.0020000000001
2025/12/15,Croatia,2024,NaturalGas,TJ,34777.2
2025/12/15,Sweden,2023,OtherSolidFuels,TJ,0
2025/12/15,Spain,2017,NaturalGas,TJ,383606.70999999996
2025/12/15,Belgium,2018,NOX,tonnes,9381.498
2025/12/15,Serbia,2022,DUST,tonnes,6725.91337
2025/12/15,Lithuania,2020,DUST,tonnes,247.0203
2025/12/15,Greece,2019,DUST,tonnes,2138.4372
2025/12/15,Bulgaria,2022,SO2,tonnes,38265
2025/12/15,Lithuania,2017,NOX,tonnes,1349.96533
2025/12/15,Sweden,2021,Lignite,TJ,0
2025/12/15,Austria,2022,LiquidFuels,TJ,13163.043642
2025/12/15,Netherlands,2016,Peat,TJ,0
2025/12/15,Estonia,2017,LiquidFuels,TJ,575.3800000000001
2025/12/15,Belgium,2018,Peat,TJ,0
2025/12/15,Finland,2023,SO2,tonnes,4590.9579
2025/12/15,Spain,2019,SO2,tonnes,32454.754640000006
2025/12/15,Serbia,2022,Installed capacity,MW,19317.350000000002
2025/12/15,Portugal,2017,OtherGases,TJ,23843.870000000003
2025/12/15,Italy,2021,Peat,TJ,0
2025/12/15,Hungary,2019,Lignite,TJ,0
2025/12/15,Finland,2016,NaturalGas,TJ,43850.03999999999
2025/12/15,Belgium,2020,Coal,TJ,887.521112
2025/12/15,Cyprus,2016,NaturalGas,TJ,0
2025/12/15,Belgium,2020,Installed capacity,MW,19742.9
2025/12/15,Slovenia,2020,Installed capacity,MW,6256.2
2025/12/15,Poland,2016,NOX,tonnes,170749.35629619999
2025/12/15,Sweden,2019,NOX,tonnes,13908.465699999999
2025/12/15,Austria,2021,SO2,tonnes,1787.2707309999996
2025/12/15,Ireland,2022,NOX,tonnes,5841.2508499999985
2025/12/15,Italy,2018,Coal,TJ,266687.803329
2025/12/15,Serbia,2024,OtherGases,TJ,14503.579999999998
2025/12/15,Portugal,2016,OtherGases,TJ,23206.18
2025/12/15,Slovakia,2022,OtherGases,TJ,4149.33363614
2025/12/15,Lithuania,2019,Lignite,TJ,0
2025/12/15,Portugal,2022,OtherSolidFuels,TJ,21451.19298
2025/12/15,Czechia,2016,DUST,tonnes,2568.7446250000003
2025/12/15,Italy,2016,SO2,tonnes,21024.67886475
2025/12/15,Hungary,2017,SO2,tonnes,1111.226
2025/12/15,Sweden,2019,OtherGases,TJ,37410.924615
2025/12/15,Croatia,2017,LiquidFuels,TJ,4920.389999999999
2025/12/15,Portugal,2016,Peat,TJ,0
2025/12/15,France,2020,Biomass,TJ,69005.11036300001
2025/12/15,Finland,2021,Biomass,TJ,68305.59999999999
2025/12/15,Latvia,2023,Biomass,TJ,2010
2025/12/15,Lithuania,2018,OtherGases,TJ,14906
2025/12/15,Greece,2019,Lignite,TJ,128821
2025/12/15,Lithuania,2016,DUST,tonnes,91.11609999999999
2025/12/15,Denmark,2022,DUST,tonnes,202.99906600000006
2025/12/15,Austria,2024,Biomass,TJ,10846.93404
2025/12/15,Romania,2019,Lignite,TJ,140669.88100000002
2025/12/15,United Kingdom,2017,Biomass,TJ,138651
2025/12/15,Romania,2018,NaturalGas,TJ,103525.44013399999
2025/12/15,Sweden,2020,OtherGases,TJ,43276.117190000004
2025/12/15,Hungary,2021,OtherGases,TJ,21346.456
2025/12/15,Portugal,2024,OtherGases,TJ,14183.801
2025/12/15,Lithuania,2021,Peat,TJ,0
2025/12/15,Ireland,2017,NaturalGas,TJ,108689.87999999999
2025/12/15,Latvia,2018,NaturalGas,TJ,25101.091
2025/12/15,France,2016,Peat,TJ,0
2025/12/15,Germany,2021,Coal,TJ,465876.59800000006
2025/12/15,Czechia,2016,Lignite,TJ,414796.14
2025/12/15,Poland,2020,OtherSolidFuels,TJ,0
2025/12/15,Spain,2020,Coal,TJ,46044.616094000005
2025/12/15,Italy,2019,Biomass,TJ,65852.26179126378
2025/12/15,Lithuania,2021,OtherGases,TJ,14009.44
2025/12/15,Hungary,2018,Lignite,TJ,0
2025/12/15,Slovakia,2022,Peat,TJ,0
2025/12/15,Greece,2023,Installed capacity,MW,26973.454999999994
2025/12/15,Greece,2019,Installed capacity,MW,27064.234999999997
2025/12/15,Finland,2020,OtherSolidFuels,TJ,412.8
2025/12/15,Hungary,2017,Peat,TJ,0
2025/12/15,Belgium,2019,OtherGases,TJ,73427.08670700001
2025/12/15,Slovenia,2018,Biomass,TJ,1151.4560000000001
2025/12/15,Czechia,2020,Coal,TJ,26142.015247
2025/12/15,Portugal,2019,NaturalGas,TJ,116031.4453858
2025/12/15,Slovenia,2019,LiquidFuels,TJ,139.64000000000001
2025/12/15,Slovakia,2020,Lignite,TJ,17689.032096299998
2025/12/15,Lithuania,2018,OtherSolidFuels,TJ,0
2025/12/15,Denmark,2017,LiquidFuels,TJ,3901.7000000000003
2025/12/15,Croatia,2020,LiquidFuels,TJ,789.1198800000001
2025/12/15,Germany,2019,DUST,tonnes,2048.8849999999998
2025/12/15,Bulgaria,2020,NOX,tonnes,12320.33
2025/12/15,Italy,2021,LiquidFuels,TJ,33110.688086
2025/12/15,Spain,2016,Biomass,TJ,4779.900000000001
2025/12/15,Slovakia,2019,OtherSolidFuels,TJ,0
2025/12/15,Sweden,2020,Peat,TJ,808.71
2025/12/15,Bulgaria,2018,LiquidFuels,TJ,3258
2025/12/15,Lithuania,2022,Biomass,TJ,16414
2025/12/15,Estonia,2021,NaturalGas,TJ,3088.837
2025/12/15,Serbia,2021,OtherSolidFuels,TJ,0
2025/12/15,Cyprus,2018,LiquidFuels,TJ,43137.7
2025/12/15,Bulgaria,2016,Installed capacity,MW,21466.4
2025/12/15,Estonia,2022,DUST,tonnes,839.2463000000001
2025/12/15,Cyprus,2023,SO2,tonnes,9197.692000000001
2025/12/15,Malta,2017,NaturalGas,TJ,0
2025/12/15,Slovenia,2020,Lignite,TJ,40531.727000000006
2025/12/15,Bulgaria,2016,Peat,TJ,0
2025/12/15,Bulgaria,2017,OtherSolidFuels,TJ,0
2025/12/15,Estonia,2016,OtherGases,TJ,9524.84
2025/12/15,Slovenia,2023,LiquidFuels,TJ,70.482
2025/12/15,Malta,2022,NaturalGas,TJ,14900
2025/12/15,Bulgaria,2020,Peat,TJ,0
2025/12/15,Cyprus,2020,LiquidFuels,TJ,39097
2025/12/15,Malta,2019,OtherGases,TJ,0
2025/12/15,Luxembourg,2022,Peat,TJ,0
2025/12/15,Slovenia,2017,DUST,tonnes,101.42299999999999
2025/12/15,Luxembourg,2018,Installed capacity,MW,54.4
2025/12/15,Luxembourg,2022,OtherGases,TJ,0
2025/12/15,Luxembourg,2023,NOX,tonnes,15.4
2025/12/15,Luxembourg,2021,Peat,TJ,0
2025/12/15,Luxembourg,2021,NOX,tonnes,12.9
2025/12/15,Finland,2018,DUST,tonnes,469.33994000000007
2025/12/15,Spain,2016,SO2,tonnes,88261.24399999999
2025/12/15,Spain,2021,Biomass,TJ,9511.55608
2025/12/15,Sweden,2020,Biomass,TJ,229526.11999999997
2025/12/15,Germany,2020,Biomass,TJ,47010.093
2025/12/15,Serbia,2021,Biomass,TJ,0
2025/12/15,France,2017,Peat,TJ,0
2025/12/15,Hungary,2019,SO2,tonnes,993.5225
2025/12/15,Serbia,2022,NOX,tonnes,36358.469999999994
2025/12/15,Spain,2019,Lignite,TJ,10230.561
2025/12/15,Romania,2018,OtherGases,TJ,1300.279
2025/12/15,Cyprus,2023,Lignite,TJ,0
2025/12/15,Bulgaria,2022,Lignite,TJ,221004
2025/12/15,Austria,2017,OtherSolidFuels,TJ,33375.03
2025/12/15,Lithuania,2020,OtherGases,TJ,13635.49
2025/12/15,Croatia,2021,LiquidFuels,TJ,770.6148900000001
2025/12/15,Croatia,2016,Coal,TJ,15052.19
2025/12/15,United Kingdom,2019,Biomass,TJ,150120
2025/12/15,Greece,2016,Lignite,TJ,173666
2025/12/15,Poland,2018,Biomass,TJ,57424.42000000001
2025/12/15,Hungary,2017,DUST,tonnes,115.05980000000001
2025/12/15,Slovenia,2022,Coal,TJ,5395.469999999999
2025/12/15,Belgium,2017,LiquidFuels,TJ,2779.46
2025/12/15,Bulgaria,2019,Peat,TJ,0
2025/12/15,Lithuania,2019,OtherSolidFuels,TJ,508.24
2025/12/15,France,2023,Peat,TJ,0
2025/12/15,Ireland,2024,Biomass,TJ,4689.38
2025/12/15,Slovenia,2020,OtherGases,TJ,0
2025/12/15,Croatia,2018,NaturalGas,TJ,29665.18604
2025/12/15,Malta,2016,Peat,TJ,0
2025/12/15,Ireland,2022,Lignite,TJ,0
2025/12/15,Germany,2021,SO2,tonnes,44869.025
2025/12/15,Latvia,2023,DUST,tonnes,10.376999999999999
2025/12/15,Netherlands,2016,DUST,tonnes,395.51908133700005
2025/12/15,Spain,2019,Coal,TJ,92146.27984999999
2025/12/15,Lithuania,2018,NaturalGas,TJ,15027.465983
2025/12/15,Ireland,2020,SO2,tonnes,1997.334495
2025/12/15,Hungary,2023,DUST,tonnes,26.384999999999998
2025/12/15,Greece,2023,SO2,tonnes,14956.360920000001
2025/12/15,Slovenia,2016,LiquidFuels,TJ,127.67999999999999
2025/12/15,Slovakia,2022,DUST,tonnes,217.999064
2025/12/15,Malta,2021,OtherSolidFuels,TJ,0
2025/12/15,Belgium,2023,Lignite,TJ,0
2025/12/15,Greece,2016,Coal,TJ,0
2025/12/15,Hungary,2017,Lignite,TJ,0
2025/12/15,Estonia,2022,Lignite,TJ,0
2025/12/15,Netherlands,2024,SO2,tonnes,5212.121139999999
2025/12/15,Slovenia,2019,Biomass,TJ,1286.07
2025/12/15,Italy,2018,OtherSolidFuels,TJ,8196.742989
2025/12/15,Slovakia,2022,Installed capacity,MW,8697.018000000002
2025/12/15,Czechia,2020,NOX,tonnes,32434.94654
2025/12/15,Latvia,2019,SO2,tonnes,131.172
2025/12/15,Estonia,2024,SO2,tonnes,3702.6049999999996
2025/12/15,Romania,2020,LiquidFuels,TJ,276.932
2025/12/15,Portugal,2017,Coal,TJ,129645.67
2025/12/15,Czechia,2018,SO2,tonnes,56234.096235000005
2025/12/15,Czechia,2018,OtherSolidFuels,TJ,10890.701318
2025/12/15,Greece,2016,NaturalGas,TJ,101171.74999999999
2025/12/15,Germany,2022,Installed capacity,MW,269384.48199999996
2025/12/15,Slovakia,2017,NOX,tonnes,7098.779771674897
2025/12/15,Portugal,2024,DUST,tonnes,918.2917049999999
2025/12/15,Finland,2016,OtherGases,TJ,8385.94
2025/12/15,Estonia,2016,Biomass,TJ,8484.07
2025/12/15,Italy,2023,DUST,tonnes,366.634668
2025/12/15,France,2022,OtherGases,TJ,110272.843236
2025/12/15,Netherlands,2023,Peat,TJ,0
2025/12/15,Italy,2021,NaturalGas,TJ,951135.248137
2025/12/15,Serbia,2023,Coal,TJ,2725.58
2025/12/15,Italy,2022,OtherSolidFuels,TJ,2232.3044109999996
2025/12/15,Italy,2017,Installed capacity,MW,134453.452
2025/12/15,Finland,2022,Installed capacity,MW,29179.9
2025/12/15,Austria,2016,OtherSolidFuels,TJ,34417.090000000004
2025/12/15,Belgium,2016,OtherGases,TJ,64631.200000000004
2025/12/15,Poland,2022,OtherSolidFuels,TJ,0
2025/12/15,Denmark,2021,NOX,tonnes,4637.100321
2025/12/15,Greece,2024,DUST,tonnes,1056.7094
2025/12/15,Bulgaria,2023,SO2,tonnes,20022
2025/12/15,Slovenia,2019,NaturalGas,TJ,1186.192
2025/12/15,Slovakia,2016,Peat,TJ,0
2025/12/15,Bulgaria,2022,NaturalGas,TJ,28263
2025/12/15,Greece,2018,Lignite,TJ,106901
2025/12/15,Cyprus,2018,Installed capacity,MW,4884.5
2025/12/15,Slovakia,2016,NOX,tonnes,8032.325695716
2025/12/15,Denmark,2022,Biomass,TJ,64493.784
2025/12/15,Denmark,2021,Peat,TJ,0
2025/12/15,France,2019,OtherSolidFuels,TJ,3409.123451
2025/12/15,United Kingdom,2017,OtherGases,TJ,138416
2025/12/15,Belgium,2024,OtherGases,TJ,74676.8508936
2025/12/15,Slovenia,2017,OtherGases,TJ,0
2025/12/15,Estonia,2020,NaturalGas,TJ,3010.166999999999
2025/12/15,Bulgaria,2016,Biomass,TJ,3627
2025/12/15,Netherlands,2022,Peat,TJ,0
2025/12/15,United Kingdom,2019,Coal,TJ,68192.27
2025/12/15,Denmark,2017,Coal,TJ,61382.7
2025/12/15,Greece,2018,Coal,TJ,0
2025/12/15,Sweden,2024,OtherGases,TJ,42741.06
2025/12/15,Serbia,2020,LiquidFuels,TJ,3398.520000000001
2025/12/15,Croatia,2021,OtherSolidFuels,TJ,659.38156
2025/12/15,France,2020,OtherSolidFuels,TJ,3958.719971
2025/12/15,Czechia,2018,NOX,tonnes,44487.53551
2025/12/15,Denmark,2023,DUST,tonnes,101.62390099999999
2025/12/15,Croatia,2023,NOX,tonnes,2775.96
2025/12/15,Croatia,2018,Coal,TJ,12401.99305
2025/12/15,Bulgaria,2019,LiquidFuels,TJ,809
2025/12/15,Latvia,2020,LiquidFuels,TJ,0.156
2025/12/15,Portugal,2019,LiquidFuels,TJ,17707.019223
2025/12/15,Portugal,2020,Lignite,TJ,0
