area_fips,own_code,industry_code,agglvl_code,year,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,avg_annual_pay
39011,5,10,71,2015,,949,18610,771603750,41461
39011,5,51,74,2015,,11,205,8104173,39452
39011,5,5415,76,2015,,11,40,1488259,37284
39013,5,10,71,2015,,1461,19943,790413358,39634
39013,5,51,74,2015,,10,313,12482657,39828
39013,5,5415,76,2015,,8,15,796093,51919
39015,5,10,71,2015,,549,5912,197971076,33485
39015,5,51,74,2015,,7,24,1463120,61390
39015,5,5415,76,2015,,7,10,723070,74161
39017,5,10,71,2015,,7288,128154,5874139410,45837
39017,5,51,74,2015,,79,787,46254073,58754
39017,5,5415,76,2015,,169,761,51418762,67553
39019,5,10,71,2015,,490,5828,210291496,36084
39019,5,51,74,2015,,5,31,1461740,47280
39019,5,5415,76,2015,N,2,0,0,0
39021,5,10,71,2015,,599,8765,347786615,39680
39021,5,51,74,2015,,8,65,2704862,41348
39021,5,5415,76,2015,N,3,0,0,0
39023,5,10,71,2015,,2362,41673,1516749287,36397
39023,5,51,74,2015,,18,151,8519521,56514
39023,5,5415,76,2015,,21,91,5554465,61206
39025,5,10,71,2015,,3728,50285,2115554346,42071
39025,5,51,74,2015,,61,1155,101902350,88221
39025,5,5415,76,2015,,98,828,62442947,75460
39027,5,10,71,2015,,725,13716,576282362,42016
39027,5,51,74,2015,,11,251,13018618,51798
39027,5,5415,76,2015,,9,33,3587115,108700
39029,5,10,71,2015,,1988,25826,882495817,34170
39029,5,51,74,2015,,19,158,7207824,45740
39029,5,5415,76,2015,,21,29,2363178,82919
39031,5,10,71,2015,,627,9457,432847966,45770
39031,5,51,74,2015,,7,61,2272036,37554
39031,5,5415,76,2015,N,3,0,0,0
39033,5,10,71,2015,,805,11430,406873980,35597
39033,5,51,74,2015,,12,61,2077448,33825
39033,5,5415,76,2015,,4,14,536566,39023
39035,5,10,71,2015,,34307,622724,33018313722,53022
39035,5,51,74,2015,,489,11991,828969278,69131
39035,5,5415,76,2015,,827,10341,843244623,81548
39037,5,10,71,2015,,1094,16100,593912011,36890
39037,5,51,74,2015,,14,97,2699043,27873
39037,5,5415,76,2015,N,1,0,0,0
39039,5,10,71,2015,,780,13730,578862473,42160
39039,5,51,74,2015,,18,207,8035014,38832
39039,5,5415,76,2015,N,4,0,0,0
39041,5,10,71,2015,,4700,76848,3993967936,51972
39041,5,51,74,2015,,68,567,39396885,69524
39041,5,5415,76,2015,,282,2913,262897218,90239
39043,5,10,71,2015,,1832,31726,1097868948,34605
39043,5,51,74,2015,,15,349,12003072,34368
39043,5,5415,76,2015,,12,45,2294009,51073
39045,5,10,71,2015,,2668,35624,1200493781,33699
39045,5,51,74,2015,,28,267,10759794,40261
39045,5,5415,76,2015,,39,119,7604736,63995
39047,5,10,71,2015,,590,9614,301277177,31338
39047,5,51,74,2015,N,6,0,0,0
39047,5,5415,76,2015,N,3,0,0,0
39049,5,10,71,2015,,29697,608225,30944725473,50877
39049,5,51,74,2015,,511,14492,1014332655,69995
39049,5,5415,76,2015,,1140,11867,1092587768,92070
39051,5,10,71,2015,,979,15780,611201003,38733
39051,5,51,74,2015,,19,97,3290118,34036
39051,5,5415,76,2015,,10,53,3680214,68896
39053,5,10,71,2015,,591,9209,322095644,34977
39053,5,51,74,2015,,7,78,2790053,35732
39053,5,5415,76,2015,N,2,0,0,0
39055,5,10,71,2015,,2805,30113,1206634511,40071
39055,5,51,74,2015,,29,110,5697327,51794
39055,5,5415,76,2015,,60,192,13874646,72295
39057,5,10,71,2015,,3283,48578,2018244418,41546
39057,5,51,74,2015,,50,613,36314451,59241
39057,5,5415,76,2015,,191,3340,286995724,85927
39059,5,10,71,2015,,835,13324,521036041,39105
39059,5,51,74,2015,,9,96,2743187,28575
39059,5,5415,76,2015,N,4,0,0,0
39061,5,10,71,2015,,22788,455181,25854408984,56800
39061,5,51,74,2015,,417,8290,673386707,81230
39061,5,5415,76,2015,,617,6869,597761241,87028
39063,5,10,71,2015,,1678,41294,1927507671,46678
39063,5,51,74,2015,,24,354,14121857,39873
39063,5,5415,76,2015,,22,95,6030086,63810
39065,5,10,71,2015,,448,6900,239162697,34660
39065,5,51,74,2015,,6,60,1206079,19963
39065,5,5415,76,2015,,6,32,1609879,50838
39067,5,10,71,2015,,291,3113,131449545,42233
39067,5,51,74,2015,N,4,0,0,0
39067,5,5415,76,2015,N,1,0,0,0
39069,5,10,71,2015,,549,8981,348829294,38842
39069,5,51,74,2015,,13,99,3485862,35360
39069,5,5415,76,2015,,4,3,268455,84775
39071,5,10,71,2015,,662,7827,237232214,30309
39071,5,51,74,2015,,7,72,2690166,37234
39071,5,5415,76,2015,N,5,0,0,0
39073,5,10,71,2015,,462,4806,139240645,28975
39073,5,51,74,2015,,7,34,1533523,45438
39073,5,5415,76,2015,N,2,0,0,0
39075,5,10,71,2015,,1235,17575,618830535,35211
39075,5,51,74,2015,,7,96,3236137,33593
39075,5,5415,76,2015,,5,14,1766393,123957
39077,5,10,71,2015,,1127,17836,698732542,39175
39077,5,51,74,2015,,19,170,6016894,35359
39077,5,5415,76,2015,,6,15,350988,23662
39079,5,10,71,2015,,624,8803,294713534,33481
39079,5,51,74,2015,,8,68,2552504,37675
39079,5,5415,76,2015,N,2,0,0,0
39081,5,10,71,2015,,1261,17561,668961049,38093
39081,5,51,74,2015,,16,341,14374307,42205
39081,5,5415,76,2015,,8,18,843361,46637
39083,5,10,71,2015,,1034,17724,723266966,40807
39083,5,51,74,2015,,15,138,5294499,38273
39083,5,5415,76,2015,,13,150,7445626,49500
39085,5,10,71,2015,,6002,83366,3571433004,42840
39085,5,51,74,2015,,47,640,35520411,55544
39085,5,5415,76,2015,,111,319,18419454,57681
39087,5,10,71,2015,,860,9617,314330480,32685
39087,5,51,74,2015,,7,68,3531358,52252
39087,5,5415,76,2015,,6,8,504522,66530
39089,5,10,71,2015,,3095,45376,1775095694,39120
39089,5,51,74,2015,,42,294,15095710,51390
39089,5,5415,76,2015,,41,120,7803034,64980
39091,5,10,71,2015,,795,17165,750405979,43717
39091,5,51,74,2015,,8,72,3131866,43549
39091,5,5415,76,2015,,6,34,1583793,46018
39093,5,10,71,2015,,5756,81597,3294534807,40376
39093,5,51,74,2015,,60,613,24774321,40398
39093,5,5415,76,2015,,100,462,33838931,73178
39095,5,10,71,2015,,9720,181007,7981243099,44094
39095,5,51,74,2015,,112,2381,118423846,49742
39095,5,5415,76,2015,,125,911,71220805,78193
39097,5,10,71,2015,,734,12684,517691231,40814
39097,5,51,74,2015,,8,42,1996909,47451
39097,5,5415,76,2015,,12,83,5451543,65419
39099,5,10,71,2015,,5587,84415,3004374700,35590
39099,5,51,74,2015,,68,1053,53053629,50367
39099,5,5415,76,2015,,52,416,24235748,58282
39101,5,10,71,2015,,1128,20218,765229979,37849
39101,5,51,74,2015,,20,456,24283515,53292
39101,5,5415,76,2015,N,5,0,0,0
39103,5,10,71,2015,,4279,51945,2074790524,39942
39103,5,51,74,2015,,54,325,15945267,49000
39103,5,5415,76,2015,,110,268,22902816,85352
39105,5,10,71,2015,,282,2444,67826919,27755
39105,5,51,74,2015,N,3,0,0,0
39105,5,5415,76,2015,N,1,0,0,0
39107,5,10,71,2015,,969,16785,633615702,37750
39107,5,51,74,2015,,12,171,5873365,34280
39107,5,5415,76,2015,N,1,0,0,0
39109,5,10,71,2015,,2127,35621,1380517621,38756
39109,5,51,74,2015,,17,96,2830007,29556
39109,5,5415,76,2015,,32,135,6666703,49536
39111,5,10,71,2015,,269,2101,70500867,33552
39111,5,51,74,2015,N,2,0,0,0
39113,5,10,71,2015,,11474,218658,9669324937,44221
39113,5,51,74,2015,,165,7250,496497109,68486
39113,5,5415,76,2015,,262,3174,251355571,79202
39115,5,10,71,2015,,160,1989,67072627,33725
39115,5,51,74,2015,,3,23,899541,39110
39115,5,5415,76,2015,N,1,0,0,0
39117,5,10,71,2015,,383,3859,150983708,39121
39117,5,51,74,2015,N,4,0,0,0
39117,5,5415,76,2015,,4,6,172719,30480
39119,5,10,71,2015,,1687,27032,1019364579,37710
39119,5,51,74,2015,,15,599,21547226,35997
39119,5,5415,76,2015,,13,112,9586648,85341
39121,5,10,71,2015,,224,2218,78490203,35396
39121,5,51,74,2015,,4,14,455245,32135
39121,5,5415,76,2015,N,1,0,0,0
39123,5,10,71,2015,,1002,11272,446957709,39654
39123,5,51,74,2015,,14,71,2793653,39533
39123,5,5415,76,2015,,9,7,609715,91457
39125,5,10,71,2015,,328,3748,129229793,34480
39125,5,51,74,2015,,3,20,496567,24932
39125,5,5415,76,2015,N,1,0,0,0
39127,5,10,71,2015,,442,4017,126182275,31415
39127,5,51,74,2015,,7,20,910259,44767
39127,5,5415,76,2015,N,2,0,0,0
39129,5,10,71,2015,,805,9931,381100675,38375
39129,5,51,74,2015,,7,55,2712131,49014
39129,5,5415,76,2015,,3,37,2767153,74286
39131,5,10,71,2015,,420,7794,376120515,48260
39131,5,51,74,2015,,5,30,1172989,38564
39131,5,5415,76,2015,N,2,0,0,0
39133,5,10,71,2015,,3036,43180,1751057139,40553
39133,5,51,74,2015,,38,459,20222088,44049
39133,5,5415,76,2015,,48,362,28287145,78069
39135,5,10,71,2015,,637,8625,299193757,34688
39135,5,51,74,2015,,9,32,1184135,37394
39135,5,5415,76,2015,,5,22,933178,41629
39137,5,10,71,2015,,712,9885,365990778,37023
39137,5,51,74,2015,,11,62,2561395,41480
39137,5,5415,76,2015,N,2,0,0,0
39139,5,10,71,2015,,2547,43105,1497131028,34732
39139,5,51,74,2015,,40,696,35212077,50628
39139,5,5415,76,2015,,24,62,4005294,64602
39141,5,10,71,2015,,1238,21341,868012087,40673
39141,5,51,74,2015,,10,278,14452686,51910
39141,5,5415,76,2015,,9,11,635262,60025
39143,5,10,71,2015,,1301,22857,873725927,38227
39143,5,51,74,2015,,13,121,4962532,40928
39143,5,5415,76,2015,,10,98,1957422,19889
39145,5,10,71,2015,,1296,18529,631675224,34092
39145,5,51,74,2015,,16,161,7161041,44364
39145,5,5415,76,2015,,11,44,2284031,52506
39147,5,10,71,2015,,1055,16451,558771582,33965
39147,5,51,74,2015,,12,232,5318074,22972
39147,5,5415,76,2015,,5,18,745658,41235
39149,5,10,71,2015,,938,24713,1191392391,48208
39149,5,51,74,2015,,14,104,5794090,55579
39149,5,5415,76,2015,,9,51,3081399,59930
39151,5,10,71,2015,,8286,139690,5470417201,39161
39151,5,51,74,2015,,77,1572,63428592,40338
39151,5,5415,76,2015,,99,445,25011968,56228
39153,5,10,71,2015,,13627,236066,11024852684,46702
39153,5,51,74,2015,,183,3534,211026582,59716
39153,5,5415,76,2015,,326,2311,188030804,81352
39155,5,10,71,2015,,4021,60291,2389357877,39631
39155,5,51,74,2015,,32,440,17481534,39716
39155,5,5415,76,2015,,21,59,3739497,63471
39157,5,10,71,2015,,2113,31632,1160974523,36703
39157,5,51,74,2015,,19,244,10255077,42115
39157,5,5415,76,2015,,14,102,5066846,49716
39159,5,10,71,2015,,1113,27597,1562217566,56609
39159,5,51,74,2015,,11,89,4224492,47377
39159,5,5415,76,2015,,39,70,6220783,89508
39161,5,10,71,2015,,534,9370,327769755,34980
39161,5,51,74,2015,,7,47,1166448,24600
39161,5,5415,76,2015,,3,26,758900,28910
39163,5,10,71,2015,,153,1558,50312479,32295
39163,5,51,74,2015,N,1,0,0,0
39163,5,5415,76,2015,N,2,0,0,0
39165,5,10,71,2015,,4465,77676,3570022059,45960
39165,5,51,74,2015,,81,1333,94246314,70689
39165,5,5415,76,2015,,186,1375,108576003,78945
39167,5,10,71,2015,,1465,22144,972119018,43899
39167,5,51,74,2015,,12,73,3719793,50724
39167,5,5415,76,2015,N,2,0,0,0
39169,5,10,71,2015,,2482,39408,1637332777,41549
39169,5,51,74,2015,,15,217,8279530,38228
39169,5,5415,76,2015,,27,132,9461373,71859
39171,5,10,71,2015,,786,15183,574515537,37839
39171,5,51,74,2015,,10,83,2672486,32231
39171,5,5415,76,2015,,6,7,349551,47666
39173,5,10,71,2015,,2738,53443,2258450896,42259
39173,5,51,74,2015,,36,370,18003962,48725
39173,5,5415,76,2015,,36,142,9648413,68106
39175,5,10,71,2015,,495,7431,295952571,39825
39175,5,51,74,2015,,8,54,1607698,29911
39175,5,5415,76,2015,N,1,0,0,0
39999,5,10,71,2015,,18279,105377,7837596331,74376
39999,5,51,74,2015,,718,3669,312529462,85191
39999,5,5415,76,2015,,2229,7894,779535540,98747
40000,5,10,51,2015,,102970,1270090,56523759223,44504
40000,5,51,54,2015,,1514,21078,1153979275,54748
40000,5,5415,56,2015,,1729,8543,604543731,70763
40001,5,10,71,2015,,219,2998,95768065,31948
40001,5,51,74,2015,,3,14,521612,36392
40001,5,5415,76,2015,N,1,0,0,0
40003,5,10,71,2015,,127,1076,50156146,46632
40003,5,51,74,2015,N,2,0,0,0
40005,5,10,71,2015,,265,2065,57716277,27954
40005,5,51,74,2015,,5,21,1171430,54911
40007,5,10,71,2015,,147,1133,48151977,42506
40007,5,51,74,2015,N,1,0,0,0
40009,5,10,71,2015,,850,9810,450016173,45873
40009,5,51,74,2015,,10,72,2497413,34929
40009,5,5415,76,2015,N,2,0,0,0
40011,5,10,71,2015,,269,2123,86928933,40941
40011,5,51,74,2015,,7,48,1460841,30540
40013,5,10,71,2015,,792,9521,320394377,33650
40013,5,51,74,2015,,11,139,6588197,47397
40013,5,5415,76,2015,,13,33,1536747,46334
40015,5,10,71,2015,,474,4515,171110355,37897
40015,5,51,74,2015,,8,93,3742907,40067
40015,5,5415,76,2015,N,2,0,0,0
40017,5,10,71,2015,,2781,25422,1023321251,40253
40017,5,51,74,2015,,31,187,6755649,36126
40017,5,5415,76,2015,,51,100,8197266,81973
40019,5,10,71,2015,,1643,20833,858513805,41210
40019,5,51,74,2015,,17,195,7429236,38197
40019,5,5415,76,2015,,8,7,326944,44082
40021,5,10,71,2015,,678,7306,189188409,25894
40021,5,51,74,2015,,8,89,3233172,36499
40021,5,5415,76,2015,N,3,0,0,0
40023,5,10,71,2015,,287,2757,82735062,30008
40023,5,51,74,2015,,7,22,1321597,59846
40025,5,10,71,2015,,70,425,13527089,31797
40025,5,51,74,2015,N,2,0,0,0
40027,5,10,71,2015,,5320,59154,2051714002,34684
40027,5,51,74,2015,,69,1106,52932513,47845
40027,5,5415,76,2015,,80,607,56918980,93835
40029,5,10,71,2015,,85,753,22990697,30536
40029,5,5415,76,2015,N,1,0,0,0
40031,5,10,71,2015,,2269,29487,1003278506,34025
40031,5,51,74,2015,,30,502,20504259,40872
40031,5,5415,76,2015,,33,229,15509669,67777
40033,5,10,71,2015,,73,541,22655404,41903
40033,5,51,74,2015,N,1,0,0,0
40033,5,5415,76,2015,N,1,0,0,0
40035,5,10,71,2015,,357,3799,121093940,31876
40035,5,51,74,2015,,5,68,2081905,30430
40037,5,10,71,2015,,1384,15289,618877734,40478
40037,5,51,74,2015,,10,111,5136972,46383
40037,5,5415,76,2015,,7,8,347547,42557
40039,5,10,71,2015,,924,10028,409511773,40835
40039,5,51,74,2015,,13,124,4276819,34490
40039,5,5415,76,2015,N,2,0,0,0
40041,5,10,71,2015,,725,6087,181449557,29809
40041,5,51,74,2015,,6,40,2439396,61757
40041,5,5415,76,2015,N,5,0,0,0
40043,5,10,71,2015,,154,1055,45910711,43500
40043,5,51,74,2015,,3,10,427072,44180
40045,5,10,71,2015,,115,878,32390388,36902
40045,5,51,74,2015,N,1,0,0,0
40047,5,10,71,2015,,1675,23035,1060029345,46018
40047,5,51,74,2015,,21,235,8242228,35024
40047,5,5415,76,2015,,9,91,6370160,69874
40049,5,10,71,2015,,731,8157,356803229,43740
40049,5,51,74,2015,,10,42,1096113,26202
40049,5,5415,76,2015,,5,10,582001,56323
40051,5,10,71,2015,,1048,10104,365508169,36175
40051,5,51,74,2015,,10,55,2071358,37604
40051,5,5415,76,2015,,12,51,4296535,84661
40053,5,10,71,2015,,129,1384,75278478,54376
40053,5,51,74,2015,N,2,0,0,0
40055,5,10,71,2015,,75,607,16829960,27711
40055,5,51,74,2015,N,1,0,0,0
40057,5,10,71,2015,,55,390,12902912,33127
40057,5,51,74,2015,N,2,0,0,0
40059,5,10,71,2015,,124,796,27971315,35129
40059,5,51,74,2015,N,2,0,0,0
40061,5,10,71,2015,,220,2894,77189664,26670
40061,5,51,74,2015,N,2,0,0,0
40063,5,10,71,2015,,208,2185,65974795,30190
40063,5,51,74,2015,,4,30,914470,30065
40063,5,5415,76,2015,N,1,0,0,0
40065,5,10,71,2015,,573,5845,180091707,30809
40065,5,51,74,2015,,8,75,3083852,41210
40065,5,5415,76,2015,,8,54,2664841,49810
40067,5,10,71,2015,,115,715,23787009,33257
40067,5,51,74,2015,N,2,0,0,0
40067,5,5415,76,2015,N,1,0,0,0
40069,5,10,71,2015,,169,2011,66682830,33167
40069,5,51,74,2015,,4,10,322945,33994
40071,5,10,71,2015,,1129,13904,577764995,41555
40071,5,51,74,2015,,20,288,10663919,36995
40071,5,5415,76,2015,,3,5,66153,14433
40073,5,10,71,2015,,474,5177,233869573,45175
40073,5,51,74,2015,,7,416,22764452,54667
40073,5,5415,76,2015,N,2,0,0,0
40075,5,10,71,2015,,178,1509,47592158,31534
40075,5,51,74,2015,N,2,0,0,0
40077,5,10,71,2015,,160,2030,96502147,47536
40077,5,51,74,2015,N,1,0,0,0
40079,5,10,71,2015,,822,8293,268926412,32426
40079,5,51,74,2015,,10,81,4459108,55051
40079,5,5415,76,2015,,3,13,585097,44721
40081,5,10,71,2015,,553,4809,163467015,33990
40081,5,51,74,2015,,8,55,2330192,42561
40081,5,5415,76,2015,N,3,0,0,0
40083,5,10,71,2015,,689,5772,183777303,31840
40083,5,51,74,2015,,8,12,547413,47259
40083,5,5415,76,2015,,7,5,375973,71614
40085,5,10,71,2015,,188,2537,72465788,28562
40085,5,51,74,2015,N,2,0,0,0
40087,5,10,71,2015,,908,7090,244462840,34482
40087,5,51,74,2015,,12,95,3788544,39949
40087,5,5415,76,2015,,8,32,1847749,58197
40089,5,10,71,2015,,584,8563,281973311,32929
40089,5,51,74,2015,,10,142,6330801,44741
40089,5,5415,76,2015,N,2,0,0,0
40091,5,10,71,2015,,360,2830,77289906,27309
40091,5,51,74,2015,N,2,0,0,0
40091,5,5415,76,2015,,3,18,830177,46991
40093,5,10,71,2015,,236,2317,100080306,43202
40093,5,51,74,2015,N,2,0,0,0
40093,5,5415,76,2015,N,2,0,0,0
40095,5,10,71,2015,,236,3389,111694327,32960
40095,5,51,74,2015,N,2,0,0,0
40095,5,5415,76,2015,N,1,0,0,0
40097,5,10,71,2015,,792,10218,411027624,40225
40097,5,51,74,2015,,10,165,16213404,98114
40097,5,5415,76,2015,,6,24,1362526,57980
40099,5,10,71,2015,,295,3075,102187457,33233
40099,5,51,74,2015,N,4,0,0,0
40101,5,10,71,2015,,1441,21297,769983155,36154
40101,5,51,74,2015,,20,288,12603345,43736
40101,5,5415,76,2015,,5,24,1677130,70369
40103,5,10,71,2015,,192,3334,148591842,44570
40103,5,51,74,2015,N,2,0,0,0
40103,5,5415,76,2015,,3,10,819126,81913
40105,5,10,71,2015,,138,1113,33788688,30358
40105,5,51,74,2015,N,1,0,0,0
40107,5,10,71,2015,,146,1256,33343572,26539
40107,5,51,74,2015,N,1,0,0,0
40107,5,5415,76,2015,N,1,0,0,0
40109,5,10,71,2015,,26621,369554,18192247974,49228
40109,5,51,74,2015,,396,6618,377069599,56973
40109,5,5415,76,2015,,523,3405,215539669,63304
40111,5,10,71,2015,,641,6407,209548325,32708
40111,5,51,74,2015,,7,31,1433242,46609
40111,5,5415,76,2015,,3,6,269960,49084
40113,5,10,71,2015,,493,4028,141712654,35182
40113,5,51,74,2015,,4,21,1042658,50861
40113,5,5415,76,2015,N,2,0,0,0
40115,5,10,71,2015,,589,6610,201965171,30553
40115,5,51,74,2015,,4,36,1331874,37342
40115,5,5415,76,2015,N,1,0,0,0
40117,5,10,71,2015,,243,2282,87281480,38256
40117,5,51,74,2015,N,2,0,0,0
40117,5,5415,76,2015,N,1,0,0,0
40119,5,10,71,2015,,1874,21283,722489122,33947
40119,5,51,74,2015,,34,298,10870080,36538
40119,5,5415,76,2015,,27,213,16098933,75493
40121,5,10,71,2015,,898,10628,411620909,38729
40121,5,51,74,2015,,12,135,6372124,47347
40121,5,5415,76,2015,N,2,0,0,0
40123,5,10,71,2015,,955,11447,379070606,33115
40123,5,51,74,2015,,18,100,3626533,36448
40123,5,5415,76,2015,,8,14,1021513,71685
40125,5,10,71,2015,,1280,16618,570177986,34312
40125,5,51,74,2015,,22,338,12493821,37019
40125,5,5415,76,2015,,15,48,3482674,72055
40127,5,10,71,2015,,185,1892,52626209,27810
40127,5,51,74,2015,N,2,0,0,0
40129,5,10,71,2015,,87,368,14944403,40591
40129,5,51,74,2015,N,2,0,0,0
40131,5,10,71,2015,,1746,21398,948469501,44324
40131,5,51,74,2015,,21,109,5691225,52094
40131,5,5415,76,2015,,21,30,1770856,58865
40133,5,10,71,2015,,452,5298,184334247,34795
40133,5,51,74,2015,,5,38,1001112,26230
40133,5,5415,76,2015,N,1,0,0,0
40135,5,10,71,2015,,565,5868,136720400,23300
40135,5,51,74,2015,,7,72,2152980,29903
40135,5,5415,76,2015,,3,8,510961,60708
40137,5,10,71,2015,,1088,13634,593419177,43526
40137,5,51,74,2015,,13,83,2915893,35061
40137,5,5415,76,2015,,5,56,4302467,76262
40139,5,10,71,2015,,527,8208,325184860,39617
40139,5,51,74,2015,,9,244,11811925,48343
40139,5,5415,76,2015,N,1,0,0,0
40141,5,10,71,2015,,147,1229,42711897,34746
40141,5,51,74,2015,N,3,0,0,0
40143,5,10,71,2015,,21598,315967,15621363231,49440
40143,5,51,74,2015,,347,6893,433241907,62849
40143,5,5415,76,2015,,452,2100,159192093,75821
40145,5,10,71,2015,,737,7122,285799922,40128
40145,5,51,74,2015,,7,15,1052679,69791
40145,5,5415,76,2015,,9,19,1196834,63269
40147,5,10,71,2015,,1279,18748,987632041,52679
40147,5,51,74,2015,,17,155,6360645,41147
40147,5,5415,76,2015,,65,249,16336010,65694
40149,5,10,71,2015,,207,1276,44550156,34903
40149,5,51,74,2015,,4,16,652158,42075
40151,5,10,71,2015,,295,2738,130182694,47555
40151,5,51,74,2015,,7,90,2346776,26197
40153,5,10,71,2015,,799,8120,375192828,46207
40153,5,51,74,2015,,7,60,2728750,45290
40153,5,5415,76,2015,,3,4,103478,29565
40999,5,10,71,2015,,5023,25674,1619274967,63071
40999,5,51,74,2015,,130,545,38247458,70190
40999,5,5415,76,2015,,299,1005,75861765,75497
41000,5,10,51,2015,,135949,1509012,72108203844,47785
41000,5,51,54,2015,,2891,33088,2434095326,73565
41000,5,5415,56,2015,,2585,14800,1530920314,103440
41001,5,10,71,2015,,585,4048,129806024,32069
41001,5,51,74,2015,,7,51,1749892,34651
41001,5,5415,76,2015,,7,30,896439,30132
41003,5,10,71,2015,,2467,26737,1172950031,43869
41003,5,51,74,2015,,54,583,39612081,67994
41003,5,5415,76,2015,,57,305,27214886,89132
41005,5,10,71,2015,,13397,134730,6613420117,49087
41005,5,51,74,2015,,219,2075,160343910,77268
41005,5,5415,76,2015,,215,2168,296068442,136558
41007,5,10,71,2015,,1525,14878,508470769,34177
41007,5,51,74,2015,,26,158,6172610,39170
41007,5,5415,76,2015,,8,21,984426,46877
41009,5,10,71,2015,,1120,8563,302452721,35320
41009,5,51,74,2015,,16,48,2003691,41816
41009,5,5415,76,2015,,9,9,689552,77333
41011,5,10,71,2015,,1727,16408,540644502,32951
41011,5,51,74,2015,,19,186,7374889,39703
41011,5,5415,76,2015,,3,10,1025726,104311
41013,5,10,71,2015,,569,4630,192814824,41646
41013,5,51,74,2015,,10,106,19304543,182262
41013,5,5415,76,2015,,5,21,1011465,48942
41015,5,10,71,2015,,753,5042,160692148,31870
41015,5,51,74,2015,,11,60,1862006,31294
41015,5,5415,76,2015,N,6,0,0,0
41017,5,10,71,2015,,7262,63528,2517067921,39621
41017,5,51,74,2015,,153,1657,100189213,60479
41017,5,5415,76,2015,,113,347,31208073,90002
41019,5,10,71,2015,,2854,28589,1040548005,36397
41019,5,51,74,2015,,30,266,12199532,45806
41019,5,5415,76,2015,,13,38,2743388,71723
41021,5,10,71,2015,,93,523,21685804,41464
41021,5,51,74,2015,N,3,0,0,0
41023,5,10,71,2015,,272,1418,43229882,30481
41023,5,51,74,2015,,6,53,2393582,45020
41023,5,5415,76,2015,N,2,0,0,0
41025,5,10,71,2015,,235,1346,35741549,26564
41025,5,51,74,2015,,4,11,447360,41295
41027,5,10,71,2015,,1221,11737,396966101,33821
41027,5,51,74,2015,,24,134,7241852,54246
41027,5,5415,76,2015,,16,30,2077654,68306
41029,5,10,71,2015,,6683,71345,2715654800,38064
41029,5,51,74,2015,,126,1305,64285833,49264
41029,5,5415,76,2015,,69,279,22261657,79815
41031,5,10,71,2015,,476,4160,137224037,32991
41031,5,51,74,2015,,5,27,803659,29857
41031,5,5415,76,2015,N,2,0,0,0
41033,5,10,71,2015,,2246,21479,714256159,33254
41033,5,51,74,2015,,42,253,10710358,42361
41033,5,5415,76,2015,,21,33,2556213,76879
41035,5,10,71,2015,,1752,17296,592761864,34271
41035,5,51,74,2015,,23,162,5753345,35606
41035,5,5415,76,2015,,7,9,221576,24850
41037,5,10,71,2015,,254,1391,42523192,30581
41037,5,51,74,2015,,6,16,976439,59479
41039,5,10,71,2015,,11077,122136,4798720675,39290
