FacilityInspireId,facilityName,countryName,Longitude,Latitude,NUTS_ID,CNTR_CODE,pollutant_def
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974020-900-0009912,Dyckerhoff GmbH Werksgruppe Nord-Werk Geseke-,Germany,8.50439,51.62256,DEA5,DE,excl_biomass
NL.RIVM/000104710.FACILITY,ESD-SIC BV,Netherlands,6.96542,53.2972,NL11,NL,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001913.ProductionFacility,"SSAB Europe Oy, Raahen terästehdas",Finland,24.42882,64.65403,FI1D,FI,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183092.ProductionFacility,"Rauman Biovoima Oy, Rauman voimalaitos",Finland,21.47863,61.11848,FI19,FI,excl_biomass
SE.CAED/10014984.Facility,Gärstadverket,Sweden,15.65453,58.43668,SE12,SE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,"Tampereen Energia Oy, Lielahden voimalaitos",Finland,23.6752,61.51025,FI19,FI,excl_biomass
NO.EEA/1146.0004.01.FACILITY,Gassco Kårstø,Norway,5.512849,59.27473,NO0A,NO,excl_biomass
SE.CAED/10018832.Facility,Borealis Krackeranl.,Sweden,11.82554,58.08325,SE23,SE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000024256.ProductionFacility,"Kokkolan Energia Oy, Voimalaitos Voima (Ykspihlajan voimalaitos)",Finland,23.05069,63.85568,FI1D,FI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-0167182,Stadtwerke Düsseldorf AG,Germany,6.72915,51.2191,DEA1,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001406.ProductionFacility,"MM Kotkamills Boards Oy, Kotkan tehtaat",Finland,26.95694,60.46577,FI1C,FI,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/01000259750,EEW Energy from Waste Helmstedt GmbH,Germany,10.97775,52.17005,DE91,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001284.ProductionFacility,"Alva-yhtiöt Oy, Rauhalahden voimalaitos",Finland,25.81081,62.23887,FI19,FI,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00499,Müllkraftwerk Schwandorf,Germany,12.087908090681992,49.31003767338597,DE23,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100300015.ProductionFacility,"Lahti Energia Oy, Kymijärven jätteenpolttolaitos, Lahti",Finland,25.72008,60.99101,FI1C,FI,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016028.ProductionFacility,"Kotkan Energia Oy, Hovinsaaren voimalaitos",Finland,26.91692,60.47105,FI1C,FI,excl_biomass
SE.CAED/10014052.Facility,HÄSSELBYVERKET,Sweden,17.82521,59.36258,SE11,SE,excl_biomass
NL.EEA/94003.FACILITY,Centrale Bergum,Netherlands,6.02977,53.20955,NL12,NL,excl_biomass
EE.KAUR.TTR/38.FACILITY,"Silpower AS, Silpower Aktsiaselts",Estonia,27.7449635041,59.4036557852,EE00,EE,excl_biomass
SE.EEA/1380-136.FACILITY,Pilkington Floatglas AB,Sweden,12.9366309,56.6366085,SE23,SE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001866.ProductionFacility,"Neste Oyj, Porvoon jalostamo",Finland,25.52596,60.31311,FI1B,FI,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility,"Stora Enso Oyj, Varkauden tehtaat",Finland,27.89859,62.3164,FI1D,FI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-119000-100-0431192,Gemeinschafts-Müllverbrennungsanlage Niederrhein GmbH,Germany,6.83334,51.48444,DEA1,DE,excl_biomass
NO.EEA/0301.0430.01.FACILITY,Fortum Oslo Varme,Norway,10.835762,59.8406258,NO08,NO,excl_biomass
CZ.MZP.T803/CZ99166596.FACILITY,Teplárna Karviná,Czechia,18.47851564,49.8232018,CZ08,CZ,excl_biomass
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23024012,Sonae Arauco Beeskow GmbH,Germany,14.25602,52.18105,DE40,DE,excl_biomass
SI.ARSO/000000018.FACILITY,"Energetika Ljubljana, (Lokacija Toplarniška)",Slovenia,14.545125,46.057961,SI04,SI,excl_biomass
DE.EEA/15282.FACILITY,MVV Umwelt Asset GmbH,Germany,11.9958015031325,51.3299389872186,DEE0,DE,excl_biomass
NO.EEA/1850.0002.01.FACILITY,Norcem Kjøpsvik,Norway,16.3739433,68.09417,NO07,NO,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001269.ProductionFacility,"Metsä Fibre Oy, Joutsenon tehdas",Finland,28.45687,61.13091,FI1C,FI,excl_biomass
SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,Sweden,21.50386,65.27232,SE33,SE,excl_biomass
EE.KAUR.TTR/74.FACILITY,"Enefit Power AS, Balti Elektrijaam
    Enefit Power AS, Balti Elektrijaam
    Enefit Power AS, Balti elektrijaam",Estonia,28.1258147762,59.3529644401,EE00,EE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001931.ProductionFacility,"NG Nordic Finland Oy, Riihimäen toimipiste",Finland,24.83237,60.77227,FI1C,FI,excl_biomass
UK.CAED/EW_EA-16008.FACILITY,Staffordshire Energy Recovery Facility EPR/HP3431HK/V003,United Kingdom,-2.1145704,52.672711,UKG2,UK,excl_biomass
SE.CAED/10017499.Facility,Ångcentralen,Sweden,13.38388,56.12476,SE22,SE,excl_biomass
SE.CAED/10014170.Facility,HALLSTA PAPPERSBRUK,Sweden,18.5925,60.06177,SE11,SE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-316000-300-9970711,Currenta GmbH & Co. OHG Entsorgungszentrum Bürrig,Germany,6.96823,51.04141,DEA2,DE,excl_biomass
SE.CAED/10019436.Facility,St1 Refinery AB,Sweden,11.87983,57.70185,SE23,SE,excl_biomass
SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,Sweden,11.82119,57.71094,SE23,SE,excl_biomass
https://registry.gdi-de.org/id/de.sl.inspire.pf/0075674-G,AVA Velsen ,Germany,6.83473,49.21428,DEC0,DE,excl_biomass
NL.RIVM/000102620.FACILITY,Coöperatie AVEBE U.A.,Netherlands,7.04573,52.92103,NL11,NL,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/07070168330,Enertec Hameln GmbH ,Germany,9.3884,52.09887,DE92,DE,excl_biomass
NL.RIVM/000104001.FACILITY,ENGIE Energie Nederland NV,Netherlands,6.8809,53.43663,NL11,NL,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002234.ProductionFacility,"Metsä Fibre Oy, Äänekosken sellutehdas",Finland,25.75298,62.59055,FI19,FI,excl_biomass
NL.RIVM/000204617.FACILITY,Power Plant Rotterdam,Netherlands,4.07205,51.94482,NL33,NL,excl_biomass
SE.CAED/10019649.Facility,"Preemraff, Lysekil",Sweden,11.42308,58.34674,SE23,SE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-113000-100-0204710,RWE Generation SE MHKW Karnap,Germany,7.00026,51.51543,DEA1,DE,excl_biomass
EE.KAUR.TTR/135.FACILITY,"Utilitas Tallinna Elektrijaam OÜ, Tallinna elektrijaam",Estonia,24.9053950825,59.4373788831,EE00,EE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002336.ProductionFacility,"Mäntän Energia Oy, Voimalaitos",Finland,24.63539,62.02764,FI19,FI,excl_biomass
SE.CAED/10021292.Facility,Nordkalk / Köping,Sweden,16.02847,59.49812,SE12,SE,excl_biomass
SE.CAED/10020999.Facility,"Billerud Skog & Industri AB, Frövi",Sweden,15.32691,59.47975,SE12,SE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562014-500-0359243,Pilkington Deutschland AG -Werk Gladbeck-,Germany,6.93342,51.56623,DEA3,DE,excl_biomass
SE.CAED/10022522.Facility,Kraftvärmeverket Övik Energi A,Sweden,18.71087,63.27298,SE32,SE,excl_biomass
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136,Moritz J. Weig GmbH & Co. KG,Germany,7.23433,50.32068,DEB1,DE,excl_biomass
SE.CAED/10017067.Facility,Södra Cell Mörrum,Sweden,14.76467,56.16098,SE22,SE,excl_biomass
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50001960,Papierfabrik A. Jass GmbH & Co.KG ,Germany,9.68162,50.56751,DE73,DE,excl_biomass
NL.RIVM/000010723.FACILITY,O-I Netherlands BV (Leerdam),Netherlands,5.08588,51.88821,NL33,NL,excl_biomass
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/4000267,Entsorgungsgesellschaft Mainz mbH,Germany,8.24251,50.02551,DEB3,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001111.ProductionFacility,"Stora Enso Oyj, Uimaharjun tehdas",Finland,30.22521,62.92722,FI1D,FI,excl_biomass
EE.KAUR.TTR/185.FACILITY,"VKG Oil AS, Kohtla-Järve Petroter põlevkiviõlitehas",Estonia,27.2380242422,59.3867080255,EE00,EE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility,"Vantaan Energia Oy, Martinlaakson voimalaitos",Finland,24.83669,60.28212,FI1B,FI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170032-100-0989137,Solvay GmbH,Germany,6.57783,51.56471,DEA1,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001291.ProductionFacility,"UPM Communication Papers Oy, Kaipolan tehdas",Finland,25.23839,61.81047,FI19,FI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170020-100-0501870,Kreis Weseler Abfallgesellschaft mbH & Co. KG Abfallentsorgungszentrum Asdonkshof,Germany,6.57641,51.51888,DEA1,DE,excl_biomass
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/77012792,"Dyckerhoff GmbH, Werk Deuna ",Germany,10.48357,51.36276,DEG0,DE,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/10102275040,EBE Holzheizkraftwerk GmbH ,Germany,6.87345,52.61934,DE94,DE,excl_biomass
CZ.MZP.U423/CZ63876696.FACILITY,Mondi Štětí a.s. - Celulozka,Czechia,14.37481449,50.46118536,CZ04,CZ,excl_biomass
UK.CAED/EW_EA-16737.FACILITY,Cottam Power Station EPR/SP3535LT,United Kingdom,-0.78176602,53.303342,UKF1,UK,excl_biomass
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000878,IHKW Industrieheizkraftwerk Andernach GmbH,Germany,7.40816,50.43202,DEB1,DE,excl_biomass
CZ.MZP.S206/CZ32569075.FACILITY,"ČEZ, a. s. Elektrárna Mělník, Teplárna Trmice - provoz Mělník",Czechia,14.4153666666667,50.4139611111111,CZ02,CZ,excl_biomass
NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Norway,6.783232,58.07307,NO09,NO,excl_biomass
NO.EEA/1424.0004.01.FACILITY,"Hydro Aluminium, Årdal Metallverk",Norway,7.82489,61.311573,NO0A,NO,excl_biomass
CZ.MZP.T802/CZ10693120.FACILITY,Provozy  Teplárny  a  Tepelná  energetika,Czechia,18.64454782,49.69528249,CZ08,CZ,excl_biomass
EE.KAUR.TTR/76.FACILITY,"Enefit Power AS, Enefit õlitööstus",Estonia,27.895653742,59.2732286256,EE00,EE,excl_biomass
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112,AVA/HKW Nordweststadt ,Germany,8.63537,50.16155,DE71,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003438.ProductionFacility,"Nordkalk Oy Ab, Tytyrin kalkkitehdas",Finland,24.06608,60.26032,FI1B,FI,excl_biomass
NL.RIVM/000071105.FACILITY,Nobian Chemicals BV (Hengelo),Netherlands,6.79425,52.24675,NL21,NL,excl_biomass
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-12/2177562/6/0,Bremerhavener Entsorgungsgesellschaft mbH,Germany,8.61801,53.54791,DE50,DE,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/04041505980,Steinbeis Energie Papenburg GmbH,Germany,7.39777,53.09951,DE94,DE,excl_biomass
NL.RIVM/000012134.FACILITY,Archer Daniels Midland Europoort BV (ADM),Netherlands,4.12249,51.95597,NL33,NL,excl_biomass
SE.CAED/10021537.Facility,SMA Mineral AB Rättvik Kalkverk,Sweden,15.16696,60.90529,SE31,SE,excl_biomass
SE.CAED/10022227.Facility,Iggesunds Bruk,Sweden,17.09807,61.63863,SE31,SE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00941,"SCHWENK Zement GmbH & Co. KG, Werk Karlstadt",Germany,9.76852424826162,49.95499579630938,DE26,DE,excl_biomass
CZ.MZP.U423/CZ47356419.FACILITY,"Holcim (Česko), a.s.",Czechia,14.04509457,50.48952639,CZ04,CZ,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00015,GSB Sonderabfall-Entsorgung Bayern GmbH - Ebenhausen,Germany,11.478970850487306,48.694572005799685,DE21,DE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-962024-900-0235202,AMK Abfallentsorgungsgesellschaft des Märkischen Kreises mbH,Germany,7.69614,51.39787,DEA5,DE,excl_biomass
https://registry.gdi-de.org/id/de.sl.inspire.pf/0078532-G,AHKW Neunkirchen ,Germany,7.1684,49.33814,DEC0,DE,excl_biomass
NL.RIVM/000051501.FACILITY,Zeeland Refinery N.V.,Netherlands,3.72705,51.44562,NL34,NL,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001861.ProductionFacility,"Pori Energia Oy, Aittaluodon voimalaitos",Finland,21.81623,61.48722,FI19,FI,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002096.ProductionFacility,"Tampereen Energia Oy, Naistenlahden voimalaitos",Finland,23.77675,61.50999,FI19,FI,excl_biomass
UK.CAED/EW_EA-2330.FACILITY,Tilbury Power Station EPR/EP3433LZ,United Kingdom,0.39015013,51.455268,UKH3,UK,excl_biomass
SE.CAED/10022175.Facility,Vallviks Bruk,Sweden,17.18282,61.18825,SE31,SE,excl_biomass
EE.KAUR.TTR/77.FACILITY,"Nitrofert AS, Mineraalväetisetehas Nitrofert",Estonia,27.2347719103,59.4074488519,EE00,EE,excl_biomass
NL.RIVM/000010061.FACILITY,Esso Nederland BV (Raffinaderij Rotterdam),Netherlands,4.29626,51.87221,NL33,NL,excl_biomass
UK.SEPA/200001997.Facility,Steven's Croft Power Station,United Kingdom,-3.38077,55.15282,UKM9,UK,excl_biomass
SE.CAED/10015046.Facility,Bravikens Pappersbruk,Sweden,16.26148,58.63975,SE12,SE,excl_biomass
CZ.MZP.T806/CZ51473353.FACILITY,Elektrárna Třebovice,Czechia,18.21054494,49.83176365,CZ08,CZ,excl_biomass
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000901,Biomasse Heizkraftwerk Siegerland GmbH & Co. KG,Germany,8.07318,50.70242,DEB1,DE,excl_biomass
CZ.MZP.C311/CZ65747796.FACILITY,Teplárna České Budějovice-Novohradská ulice,Czechia,14.4855011,48.9673896,CZ03,CZ,excl_biomass
NL.RIVM/000201386.FACILITY,EP NL Sloe Centrale B.V. (Vlissingen),Netherlands,3.69338,51.44882,NL34,NL,excl_biomass
BG.CAED/017000006.FACILITY,Bobov dol power station,Bulgaria,23.0344,42.285164,BG41,BG,excl_biomass
NO.EEA/192336.FACILITY,NorFraKalk,Norway,11.444128,63.7843475,NO06,NO,excl_biomass
CZ.MZP.U427/CZ34594641.FACILITY,Teplárna Trmice,Czechia,13.98540938,50.64622167,CZ04,CZ,excl_biomass
SE.CAED/10024566.Facility,SMA Mineral AB,Sweden,22.21479,65.56331,SE33,SE,excl_biomass
SE.CAED/10020366.Facility,Skoghalls Bruk,Sweden,13.43826,59.31854,SE31,SE,excl_biomass
CZ.MZP.B642/CZ34883430.FACILITY,"Teplárny Brno a.s., Provoz Špitálka",Czechia,16.62002715,49.19558912,CZ06,CZ,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00984,Müllheizkraftwerk Kempten,Germany,10.319142884876312,47.75885402913922,DE27,DE,excl_biomass
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011277,LEAG Lausitz Energie Kraftwerke AG  Kraftwerk Lippendorf ,Germany,12.37164,51.18414,DED5,DE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162008-100-0081105,RWE Power AG - Kraftwerk Frimmersdorf ,Germany,6.57802,51.0522,DEA1,DE,excl_biomass
CZ.MZP.K413/CZ39774818.FACILITY,"Sokolovská uhelná,právní nástupce,a.s.-zpracovatelská část",Czechia,12.69636069,50.25595177,CZ04,CZ,excl_biomass
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2013754/1/0,swb Entsorgung GmbH & Co. KG,Germany,8.81704,53.11461,DE50,DE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00400,"RW silicium GmbH, Werk Pocking",Germany,13.330244161361913,48.41872513309072,DE22,DE,excl_biomass
CZ.MZP.M712/CZ79386174.FACILITY,Teplárna Olomouc,Czechia,17.26642348,49.58725905,CZ07,CZ,excl_biomass
NO.EEA/0814.0019.01.FACILITY,NORETYL AS,Norway,9.593346,59.09613,NO09,NO,excl_biomass
RO.CAED/108HD0001.FACILITY,HEIDELBERG MATERIALS ROMANIA SA - FABRICA DE CIMENT CHISCADAGA,Romania,22.866436,45.954952,RO42,RO,excl_biomass
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45025611,"LEAG, Kraftwerk Schwarze Pumpe ",Germany,14.35358,51.5355,DE40,DE,excl_biomass
FI.EEA/1148.FACILITY,"FNsteel Oy Ab:n konkurssipesä, Koverharin terästehdas",Finland,23.21386,59.87787,FI1B,FI,excl_biomass
CZ.MZP.Z723/CZ92460364.FACILITY,CS CABOT,Czechia,17.95567516,49.50139807,CZ07,CZ,excl_biomass
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-9169156-00000000,MVV Umwelt Asset GmbH - MHKW Mannheim ,Germany,8.45246,49.52137,DE12,DE,excl_biomass
CZ.MZP.U425/CZ17751142.FACILITY,ORLEN Unipetrol RPA,Czechia,13.61185648,50.56136055,CZ04,CZ,excl_biomass
SE.CAED/10020871.Facility,Aspa Pulp AB,Sweden,14.80669,58.75529,SE12,SE,excl_biomass
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000180,Ardagh Glass GmbH,Germany,8.37491,49.23311,DEB3,DE,excl_biomass
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45027005,Pfleiderer Baruth GmbH ,Germany,13.51716,52.0781,DE40,DE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974016-900-0014503,Portland-Zementwerke Seibel & Söhne GmbH & Co. KG,Germany,8.3507,51.59855,DEA5,DE,excl_biomass
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015796,Kraftwerk Boxberg ,Germany,14.57432,51.41885,DED2,DE,excl_biomass
CZ.MZP.B642/CZ46810675.FACILITY,"Teplárny Brno a.s., Provoz Červený Mlýn",Czechia,16.60640497,49.21585934,CZ06,CZ,excl_biomass
CZ.MZP.M714/CZ44196175.FACILITY,"Cement Hranice, akciová společnost",Czechia,17.760955555555,49.561166666666,CZ07,CZ,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001115.ProductionFacility,"Fortum Power and Heat Oy, Suomenojan voimalaitos",Finland,24.7174,60.14913,FI1B,FI,excl_biomass
NL.RIVM/000203228.FACILITY,RWE Eemshaven Magnum B.V.,Netherlands,6.85915,53.44777,NL11,NL,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162004-300-9002708,RWE Generation SE GuD-Anlage,Germany,6.82763,51.08052,DEA1,DE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00316,"Südzucker AG, Werk Plattling",Germany,12.88275016136665,48.78761959706416,DE22,DE,excl_biomass
SE.CAED/10018336.Facility,Hylte Paper AB,Sweden,13.23512,56.99926,SE23,SE,excl_biomass
NL.RIVM/000202824.FACILITY,Eneco Merwedekanaal,Netherlands,5.07916,52.10093,NL31,NL,excl_biomass
SE.CAED/10022449.Facility,Mondi Dynäs AB,Sweden,17.7151,62.97543,SE32,SE,excl_biomass
CZ.MZP.S203/CZ84874607.FACILITY,Teplárna Kladno - ELEKTRÁRNA KLADNO,Czechia,14.12858139,50.15349761,CZ02,CZ,excl_biomass
SE.CAED/10016489.Facility,Södra Cell Mönsterås,Sweden,16.55049,57.09152,SE21,SE,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/04041762920,Statkraft Markets GmbH (Biomasseheizkraftwerk Emden),Germany,7.2017,53.34068,DE94,DE,excl_biomass
https://registry.gdi-de.org/id/de.ni.mu/10285630660,Kämmerer Paper GmbH ,Germany,8.02422,52.29477,DE94,DE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362028-800-0009877,RWE Power AG Veredlungsstandort Knapsacker Hügel,Germany,6.84623,50.86356,DEA2,DE,excl_biomass
NL.RIVM/000024003.FACILITY,Vattenfall Power Generation B.V. (Velsen),Netherlands,4.63213,52.47276,NL32,NL,excl_biomass
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45035910,EEW Energy from Waste Großräschen GmbH,Germany,13.97745,51.58196,DE40,DE,excl_biomass
SE.CAED/10022147.Facility,Björksätra Kraftvärmeverk,Sweden,16.74873,60.6111,SE31,SE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00223,"BAYERNOIL Raffineriegesellschaft mbH, Betriebsteil Vohburg",Germany,11.598882900310576,48.765795078837954,DE21,DE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01167,Märker Zement GmbH,Germany,10.70034369196446,48.776723072445805,DE27,DE,excl_biomass
UK.CAED/NRW170005.FACILITY,Aberthaw Works,United Kingdom,-3.3897,51.39407,UKL2,UK,excl_biomass
RO.CAED/104AB0001.FACILITY,SC KRONOSPAN TRADING SRL,Romania,23.552011,45.970996,RO12,RO,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001862.ProductionFacility,"Fortum Power and Heat Oy, Meri-Porin voimalaitos",Finland,21.40704,61.63153,FI19,FI,excl_biomass
SI.ARSO/000000022.FACILITY,VIPAP VIDEM KRŠKO,Slovenia,15.491861,45.954139,SI03,SI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978024-900-9000377,INNOVATHERM -Ges.zur innovativen Nu tzung v.Brennstoffen,Germany,7.46506,51.6112,DEA5,DE,excl_biomass
DK.CAED/000105368.FACILITY,Maabjerg Energy Center – BioHeat & Power A/S,Denmark,8.617716425405005,56.39536700680778,DK04,DK,excl_biomass
DE.EEA/06-02-B98201B001.FACILITY,"Stadtreinigung Hamburg AöR, MVA Stellinger Moor",Germany,9.91114574128645,53.5842167933776,DE60,DE,excl_biomass
https://registry.gdi-de.org/id/de.sh/50081814,Müllverbrennung Kiel GmbH & Co. KG - Müllheizkraftwerk Kiel ,Germany,10.1115,54.30724,DEF0,DE,excl_biomass
NO.EEA/2004.0004.01.FACILITY,Hammerfest LNG,Norway,23.602005,70.69107,NO07,NO,excl_biomass
NL.RIVM/000010058.FACILITY,BP Raffinaderij Rotterdam B.V.,Netherlands,4.10779,51.94499,NL33,NL,excl_biomass
SE.CAED/10017666.Facility,Sysavs avfallsförbränningsanläggning,Sweden,13.04528,55.63196,SE22,SE,excl_biomass
NL.RIVM/000010057.FACILITY,Shell Nederland Raffinaderij BV,Netherlands,4.33533,51.88013,NL33,NL,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002677.ProductionFacility,"Metsä Fibre Oy, Energiantuotanto",Finland,25.74089,62.59464,FI19,FI,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974016-900-0255642,Spenner GmbH & Co. KG,Germany,8.33625,51.60177,DEA5,DE,excl_biomass
SE.CAED/10020849.Facility,"NG Nordic Sweden AB, Norrtorp",Sweden,15.27978,59.11531,SE12,SE,excl_biomass
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-1020129-00000000,EnBW HKW Heilbronn ,Germany,9.20759,49.17562,DE11,DE,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100335579.ProductionFacility,"Helen Oy, Vuosaaren biolämpökeskus",Finland,25.16717,60.2212,FI1B,FI,excl_biomass
SE.CAED/10016795.Facility,"Heidelberg Materials Cement Sverige AB, Slitefabriken",Sweden,18.80539,57.71172,SE21,SE,excl_biomass
CZ.MZP.U422/CZ49480308.FACILITY,Elektrárny Tušimice,Czechia,13.33814515,50.38259908,CZ04,CZ,excl_biomass
NL.EEA/115085.FACILITY,Enecal Energy VOF,Netherlands,4.25414,51.88905,NL33,NL,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001728.ProductionFacility,"Turun Seudun Energiantuotanto Oy, Naantalin voimalaitos",Finland,22.05252,60.45833,FI1C,FI,excl_biomass
SE.CAED/10021814.Facility,STORA ENSO FORS AB,Sweden,16.31202,60.20553,SE31,SE,excl_biomass
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00638,Müllheizkraftwerk Bamberg,Germany,10.853814164324552,49.91194518071083,DE24,DE,excl_biomass
SE.CAED/10022062.Facility,Gävle bruk,Sweden,17.26746,60.6811,SE31,SE,excl_biomass
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-915000-900-0302988,MHB Betriebsführungsgesellschaft mbH,Germany,7.74479,51.68006,DEA5,DE,excl_biomass
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,Model Sachsen Papier GmbH ,Germany,12.59134,51.46462,DED5,DE,excl_biomass
NL.RIVM/000204654.FACILITY,ENECOGEN V.O.F.,Netherlands,4.09409,51.95838,NL33,NL,excl_biomass
NO.EEA/192335.FACILITY,Norske Skog Skogn,Norway,11.158329,63.711853,NO06,NO,excl_biomass
SE.CAED/10013851.Facility,FITTJAVERKET,Sweden,17.865,59.25727,SE11,SE,excl_biomass
SE.CAED/10015102.Facility,Händelöverket,Sweden,16.23333,58.61956,SE12,SE,excl_biomass
UK.CAED/EW_EA-16004.FACILITY,Westcott Biogas Generation Plant,United Kingdom,-0.9791962,51.84402,UKJ1,UK,excl_biomass
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003607.ProductionFacility,"Järvi-Suomen Voima Oy, Savonlinnan voimalaitos",Finland,28.92253,61.85967,FI1D,FI,excl_biomass
CZ.MZP.U424/CZ44746297.FACILITY,Elektrárna Počerady,Czechia,13.67737464,50.42667116,CZ04,CZ,excl_biomass
