country_code,year,verified_emissions_t,log_emissions,d_log_emissions,pct_change_emissions
LT,2012,5718037.0,15.559136122637442,0.019712303173731627,0.019907873555786493
LT,2013,7464155.0,15.825622787638823,0.26648666500138063,0.30537018210969946
LT,2014,6864234.0,15.741835010477944,-0.08378777716087882,-0.08037359888694706
LT,2015,6844943.0,15.73902068942385,-0.002814321054094293,-0.002810364565077439
LT,2016,6159573.0,15.633518014925269,-0.10550267449858097,-0.10012793386299934
LT,2017,6283336.0,15.653411607593277,0.01989359266800861,0.020092788899490177
LT,2018,5952939.0,15.599395605148707,-0.05401600244456972,-0.05258305460666113
LT,2019,6066873.0,15.618353873789564,0.0189582686408567,0.01913911766944021
LT,2020,6137662.0,15.629954445848584,0.011600572059020209,0.011668119639227648
LT,2021,5976002.0,15.603262340466756,-0.026692105381828313,-0.02633901964624319
LT,2022,5066303.0,15.438121918256563,-0.1651404222101931,-0.15222535066085985
LT,2023,4752053.0,15.374087293161075,-0.06403462509548774,-0.06202747841966816
LT,2024,4961894.0,15.417298080651815,0.04321078749073948,0.04415796709338049
LT,2025,4612455.0,15.344270811185767,-0.07302726946604743,-0.07042451934684624
LU,2005,2603349.0,14.772309251055388,,
LU,2006,2712972.0,14.813555270909594,0.041246019854206395,0.04210845338062619
LU,2007,2567231.0,14.758338444117777,-0.05521682679181694,-0.05372005313729744
LU,2008,2098895.0,14.55692157373067,-0.2014168703871082,-0.1824284608591903
LU,2009,2181694.0,14.595612197227368,0.038690623496698606,0.039448852848760874
LU,2010,2252662.0,14.627623185967295,0.032010988739926916,0.032528851433794026
LU,2011,2052211.0,14.534428306497235,-0.09319487947005989,-0.08898405530878584
LU,2012,1989537.0,14.503412506313785,-0.031015800183450182,-0.030539744694868087
LU,2013,1847117.0,14.429136603141538,-0.07427590317224642,-0.07158449428183544
LU,2014,1931704.0,14.473913072907155,0.04477646976561722,0.04579406718686463
LU,2015,1660832.0,14.32282923959082,-0.1510838333163349,-0.14022438220348454
LU,2016,1503325.0,14.223189879558136,-0.09963936003268437,-0.09483620257798497
LU,2017,1492043.0,14.215656879705879,-0.007532999852257305,-0.007504697919611503
LU,2018,1468882.0,14.200012125176755,-0.015644754529123617,-0.01552301106603493
LU,2019,1496130.0,14.218392332136835,0.018380206960079803,0.018550162640702306
LU,2020,1376500.0,14.135054603564798,-0.0833377285720367,-0.07995962917660904
LU,2021,1316802.0,14.090716627737326,-0.044337975827472675,-0.04336941518343629
LU,2022,1133340.0,13.940679583253921,-0.1500370444834047,-0.13932390746672618
LU,2023,883632.0,13.691795965354453,-0.24888361789946778,-0.22032929218063424
LU,2024,831051.0,13.630446443795567,-0.06134952155888662,-0.05950554076810255
LU,2025,667686.0,13.411573282125765,-0.21887316166980142,-0.19657638339885275
LV,2005,2854492.0,14.864404451790126,,
LV,2006,2940685.0,14.894153105373444,0.029748653583318685,0.03019556544562052
LV,2007,2849210.0,14.8625523208373,-0.03160078453614368,-0.031106697929223937
LV,2008,2742918.0,14.824532875196558,-0.03801944564074233,-0.03730577949677283
LV,2009,2489805.0,14.727714952121236,-0.09681792307532255,-0.09227873381559348
LV,2010,3240172.0,14.99113697277923,0.2634220206579947,0.30137581055544516
LV,2011,2923455.0,14.888276693970417,-0.10286027880881399,-0.09774697145707079
LV,2012,2740013.0,14.823473222878546,-0.06480347109187079,-0.06274835767952647
LV,2013,2649814.0,14.790000006819819,-0.03347321605872722,-0.032919186879770246
LV,2014,2354247.0,14.671731489080322,-0.1182685177394962,-0.11154254600511582
LV,2015,2312538.0,14.65385618066614,-0.017875308414183166,-0.01771649278941423
LV,2016,2197000.0,14.602603351366747,-0.05125282929939168,-0.04996155738846242
LV,2017,2049810.0,14.533257663892433,-0.06934568747431413,-0.06699590350477924
LV,2018,2612632.0,14.775868700294582,0.24261103640214898,0.27457276528068464
LV,2019,2493060.0,14.729021429604769,-0.046847270689813314,-0.04576687417133374
LV,2020,2021990.0,14.519592732951907,-0.20942869665286246,-0.18895253222946906
LV,2021,2064880.0,14.540582671308593,0.02098993835668672,0.021211776517193526
LV,2022,1689971.0,14.340221926988713,-0.20036074431988027,-0.18156454612374573
LV,2023,1739119.0,14.368889221127445,0.02866729413873159,0.02908215584764462
LV,2024,1600151.0,14.28560855775697,-0.08328066337047524,-0.07990712538934941
LV,2025,1659267.0,14.321886496548574,0.03627793879160457,0.036944013408734655
MT,2005,1971258.0,14.494182475589767,,
MT,2006,1985765.0,14.501514788287823,0.007332312698055787,0.0073592599243732515
MT,2007,2027364.0,14.522246985040022,0.020732196752199172,0.020948601672403422
MT,2008,2018585.0,14.517907328866588,-0.004339656173433681,-0.004330253471996115
MT,2009,1897113.0,14.455843814881598,-0.06206351398498988,-0.06017680702075956
MT,2010,1878307.0,14.445881397168778,-0.009962417712820582,-0.00991295721446217
MT,2011,1931566.0,14.473841630838617,0.02796023366983924,0.028354789712224937
MT,2012,2052430.0,14.534535014976836,0.060693384138218676,0.06257306247883831
