freq,unit,inet_tec,terrtypo,geo,time,value
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,DK,2024,87.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,DK,2025,87.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EE,2022,14.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EE,2023,43.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EE,2024,69.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EE,2025,87.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EL,2022,36.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EL,2023,58.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EL,2024,72.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,EL,2025,80.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,ES,2022,39.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,ES,2023,58.3
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,ES,2024,74.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,ES,2025,89.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FI,2022,83.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FI,2023,89.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FI,2024,91.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FI,2025,92.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FR,2022,53.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FR,2023,66.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FR,2024,74.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,FR,2025,81.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HR,2022,37.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HR,2023,40.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HR,2024,45.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HR,2025,66.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HU,2022,21.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HU,2023,37.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HU,2024,53.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,HU,2025,60.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IE,2022,56.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IE,2023,56.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IE,2024,58.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IE,2025,65.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IT,2022,80.3
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IT,2023,88.3
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IT,2024,93.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,IT,2025,98.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LT,2022,35.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LT,2023,61.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LT,2024,75.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LT,2025,77.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LU,2022,51.3
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LU,2023,63.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LU,2024,70.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LU,2025,77.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LV,2022,20.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LV,2023,39.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LV,2024,52.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,LV,2025,79.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,MT,2022,20.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,MT,2023,24.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,MT,2024,40.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,MT,2025,40.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NL,2024,99.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NL,2025,98.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NO,2022,45.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NO,2023,61.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NO,2024,66.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,NO,2025,69.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PL,2024,60.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PL,2025,69.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PT,2022,48.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PT,2023,65.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PT,2024,71.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,PT,2025,74.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,RO,2022,25.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,RO,2023,28.9
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,RO,2024,32.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,RO,2025,38.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SE,2022,9.7
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SE,2023,64.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SE,2024,74.0
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SE,2025,79.3
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SI,2022,55.4
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SI,2023,68.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SI,2024,88.8
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SI,2025,89.1
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SK,2022,39.2
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SK,2023,47.5
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SK,2024,70.6
A,PC_HH,5G_GHZ3P4-3P8,TOTAL,SK,2025,84.4
A,PC_HH,BB,DEG3,AT,2013,94.7
A,PC_HH,BB,DEG3,AT,2014,94.8
A,PC_HH,BB,DEG3,AT,2015,94.8
A,PC_HH,BB,DEG3,AT,2016,97.6
A,PC_HH,BB,DEG3,AT,2017,98.0
A,PC_HH,BB,DEG3,AT,2018,99.6
A,PC_HH,BB,DEG3,BE,2013,99.6
A,PC_HH,BB,DEG3,BE,2014,99.5
A,PC_HH,BB,DEG3,BE,2015,99.4
A,PC_HH,BB,DEG3,BE,2016,99.8
A,PC_HH,BB,DEG3,BE,2017,100.0
A,PC_HH,BB,DEG3,BE,2018,99.9
A,PC_HH,BB,DEG3,BG,2013,99.2
A,PC_HH,BB,DEG3,BG,2014,99.3
A,PC_HH,BB,DEG3,BG,2015,99.9
A,PC_HH,BB,DEG3,BG,2016,100.0
A,PC_HH,BB,DEG3,BG,2017,100.0
A,PC_HH,BB,DEG3,BG,2018,100.0
A,PC_HH,BB,DEG3,CH,2013,99.2
A,PC_HH,BB,DEG3,CH,2014,99.6
A,PC_HH,BB,DEG3,CH,2015,99.6
A,PC_HH,BB,DEG3,CH,2016,99.8
A,PC_HH,BB,DEG3,CH,2017,99.9
A,PC_HH,BB,DEG3,CH,2018,99.9
A,PC_HH,BB,DEG3,CY,2013,100.0
A,PC_HH,BB,DEG3,CY,2014,100.0
A,PC_HH,BB,DEG3,CY,2015,100.0
A,PC_HH,BB,DEG3,CY,2016,100.0
A,PC_HH,BB,DEG3,CY,2017,100.0
A,PC_HH,BB,DEG3,CY,2018,100.0
A,PC_HH,BB,DEG3,CZ,2013,92.3
A,PC_HH,BB,DEG3,CZ,2014,94.4
A,PC_HH,BB,DEG3,CZ,2015,94.4
A,PC_HH,BB,DEG3,CZ,2016,98.0
A,PC_HH,BB,DEG3,CZ,2017,98.8
A,PC_HH,BB,DEG3,CZ,2018,99.3
A,PC_HH,BB,DEG3,DE,2013,99.0
A,PC_HH,BB,DEG3,DE,2014,97.7
A,PC_HH,BB,DEG3,DE,2015,98.8
A,PC_HH,BB,DEG3,DE,2016,98.8
A,PC_HH,BB,DEG3,DE,2017,98.8
A,PC_HH,BB,DEG3,DE,2018,99.1
A,PC_HH,BB,DEG3,DK,2013,99.5
A,PC_HH,BB,DEG3,DK,2014,99.5
A,PC_HH,BB,DEG3,DK,2015,98.6
A,PC_HH,BB,DEG3,DK,2016,99.8
A,PC_HH,BB,DEG3,DK,2017,100.0
A,PC_HH,BB,DEG3,DK,2018,100.0
A,PC_HH,BB,DEG3,EE,2013,99.3
A,PC_HH,BB,DEG3,EE,2014,99.1
A,PC_HH,BB,DEG3,EE,2015,99.4
A,PC_HH,BB,DEG3,EE,2016,99.3
A,PC_HH,BB,DEG3,EE,2017,99.7
A,PC_HH,BB,DEG3,EE,2018,99.6
A,PC_HH,BB,DEG3,EL,2013,99.7
A,PC_HH,BB,DEG3,EL,2014,99.3
A,PC_HH,BB,DEG3,EL,2015,99.4
A,PC_HH,BB,DEG3,EL,2016,98.1
A,PC_HH,BB,DEG3,EL,2017,98.8
A,PC_HH,BB,DEG3,EL,2018,99.2
A,PC_HH,BB,DEG3,ES,2013,97.8
A,PC_HH,BB,DEG3,ES,2014,99.2
A,PC_HH,BB,DEG3,ES,2015,99.2
A,PC_HH,BB,DEG3,ES,2016,99.4
A,PC_HH,BB,DEG3,ES,2017,99.8
A,PC_HH,BB,DEG3,ES,2018,99.8
A,PC_HH,BB,DEG3,FI,2013,98.6
A,PC_HH,BB,DEG3,FI,2014,98.6
A,PC_HH,BB,DEG3,FI,2015,100.0
A,PC_HH,BB,DEG3,FI,2016,100.0
A,PC_HH,BB,DEG3,FI,2017,100.0
A,PC_HH,BB,DEG3,FI,2018,99.9
A,PC_HH,BB,DEG3,FR,2013,99.6
A,PC_HH,BB,DEG3,FR,2014,99.8
A,PC_HH,BB,DEG3,FR,2015,99.8
A,PC_HH,BB,DEG3,FR,2016,99.9
A,PC_HH,BB,DEG3,FR,2017,100.0
A,PC_HH,BB,DEG3,FR,2018,100.0
A,PC_HH,BB,DEG3,HR,2013,92.0
A,PC_HH,BB,DEG3,HR,2014,95.4
A,PC_HH,BB,DEG3,HR,2015,95.9
A,PC_HH,BB,DEG3,HR,2016,98.3
A,PC_HH,BB,DEG3,HR,2017,99.0
A,PC_HH,BB,DEG3,HR,2018,99.6
A,PC_HH,BB,DEG3,HU,2013,95.1
A,PC_HH,BB,DEG3,HU,2014,97.1
A,PC_HH,BB,DEG3,HU,2015,97.3
A,PC_HH,BB,DEG3,HU,2016,98.7
A,PC_HH,BB,DEG3,HU,2017,99.4
A,PC_HH,BB,DEG3,HU,2018,99.4
A,PC_HH,BB,DEG3,IE,2013,95.2
A,PC_HH,BB,DEG3,IE,2014,95.0
A,PC_HH,BB,DEG3,IE,2015,95.0
A,PC_HH,BB,DEG3,IE,2016,99.0
A,PC_HH,BB,DEG3,IE,2017,99.8
A,PC_HH,BB,DEG3,IE,2018,99.4
A,PC_HH,BB,DEG3,IS,2013,96.6
A,PC_HH,BB,DEG3,IS,2014,97.8
A,PC_HH,BB,DEG3,IS,2015,98.0
A,PC_HH,BB,DEG3,IS,2016,99.6
A,PC_HH,BB,DEG3,IS,2017,99.7
A,PC_HH,BB,DEG3,IS,2018,100.0
A,PC_HH,BB,DEG3,IT,2013,95.2
A,PC_HH,BB,DEG3,IT,2014,95.7
A,PC_HH,BB,DEG3,IT,2015,96.7
A,PC_HH,BB,DEG3,IT,2016,98.2
A,PC_HH,BB,DEG3,IT,2017,98.4
A,PC_HH,BB,DEG3,IT,2018,99.7
A,PC_HH,BB,DEG3,LT,2013,94.1
A,PC_HH,BB,DEG3,LT,2014,98.1
A,PC_HH,BB,DEG3,LT,2015,98.4
A,PC_HH,BB,DEG3,LT,2016,98.9
A,PC_HH,BB,DEG3,LT,2017,99.2
A,PC_HH,BB,DEG3,LT,2018,99.4
A,PC_HH,BB,DEG3,LU,2013,100.0
A,PC_HH,BB,DEG3,LU,2014,100.0
A,PC_HH,BB,DEG3,LU,2015,100.0
A,PC_HH,BB,DEG3,LU,2016,99.9
A,PC_HH,BB,DEG3,LU,2017,99.9
A,PC_HH,BB,DEG3,LU,2018,100.0
A,PC_HH,BB,DEG3,LV,2013,98.3
A,PC_HH,BB,DEG3,LV,2014,98.7
A,PC_HH,BB,DEG3,LV,2015,98.7
A,PC_HH,BB,DEG3,LV,2016,100.0
A,PC_HH,BB,DEG3,LV,2017,100.0
A,PC_HH,BB,DEG3,LV,2018,100.0
A,PC_HH,BB,DEG3,MT,2013,100.0
A,PC_HH,BB,DEG3,MT,2014,100.0
A,PC_HH,BB,DEG3,MT,2015,100.0
A,PC_HH,BB,DEG3,MT,2016,100.0
A,PC_HH,BB,DEG3,MT,2017,100.0
A,PC_HH,BB,DEG3,MT,2018,100.0
A,PC_HH,BB,DEG3,NL,2013,95.2
A,PC_HH,BB,DEG3,NL,2014,98.8
A,PC_HH,BB,DEG3,NL,2015,99.1
A,PC_HH,BB,DEG3,NL,2016,99.1
A,PC_HH,BB,DEG3,NL,2017,99.7
A,PC_HH,BB,DEG3,NL,2018,99.7
A,PC_HH,BB,DEG3,NO,2013,92.0
A,PC_HH,BB,DEG3,NO,2014,97.5
A,PC_HH,BB,DEG3,NO,2015,97.8
A,PC_HH,BB,DEG3,NO,2016,100.0
A,PC_HH,BB,DEG3,NO,2017,99.9
A,PC_HH,BB,DEG3,NO,2018,99.8
A,PC_HH,BB,DEG3,PL,2013,94.7
A,PC_HH,BB,DEG3,PL,2014,99.3
A,PC_HH,BB,DEG3,PL,2015,99.5
A,PC_HH,BB,DEG3,PL,2016,100.0
A,PC_HH,BB,DEG3,PL,2017,100.0
A,PC_HH,BB,DEG3,PL,2018,100.0
A,PC_HH,BB,DEG3,PT,2013,98.9
A,PC_HH,BB,DEG3,PT,2014,99.0
A,PC_HH,BB,DEG3,PT,2015,98.9
A,PC_HH,BB,DEG3,PT,2016,97.8
A,PC_HH,BB,DEG3,PT,2017,98.8
A,PC_HH,BB,DEG3,PT,2018,99.7
A,PC_HH,BB,DEG3,RO,2013,99.7
A,PC_HH,BB,DEG3,RO,2014,99.6
A,PC_HH,BB,DEG3,RO,2015,99.8
A,PC_HH,BB,DEG3,RO,2016,100.0
A,PC_HH,BB,DEG3,RO,2017,100.0
A,PC_HH,BB,DEG3,RO,2018,100.0
A,PC_HH,BB,DEG3,SE,2013,98.7
A,PC_HH,BB,DEG3,SE,2014,98.2
A,PC_HH,BB,DEG3,SE,2015,98.2
A,PC_HH,BB,DEG3,SE,2016,100.0
A,PC_HH,BB,DEG3,SE,2017,100.0
A,PC_HH,BB,DEG3,SE,2018,100.0
A,PC_HH,BB,DEG3,SI,2013,97.1
A,PC_HH,BB,DEG3,SI,2014,98.5
A,PC_HH,BB,DEG3,SI,2015,99.1
A,PC_HH,BB,DEG3,SI,2016,99.3
A,PC_HH,BB,DEG3,SI,2017,99.5
A,PC_HH,BB,DEG3,SI,2018,100.0
A,PC_HH,BB,DEG3,SK,2013,84.4
A,PC_HH,BB,DEG3,SK,2014,89.1
A,PC_HH,BB,DEG3,SK,2015,91.6
A,PC_HH,BB,DEG3,SK,2016,91.6
A,PC_HH,BB,DEG3,SK,2017,94.1
A,PC_HH,BB,DEG3,SK,2018,96.4
A,PC_HH,BB,DEG3,UK,2013,99.9
A,PC_HH,BB,DEG3,UK,2014,99.9
A,PC_HH,BB,DEG3,UK,2015,99.9
A,PC_HH,BB,DEG3,UK,2016,99.9
A,PC_HH,BB,DEG3,UK,2017,100.0
A,PC_HH,BB,DEG3,UK,2018,100.0
A,PC_HH,BB,TOTAL,AT,2013,99.2
A,PC_HH,BB,TOTAL,AT,2014,99.3
A,PC_HH,BB,TOTAL,AT,2015,99.3
A,PC_HH,BB,TOTAL,AT,2016,99.7
A,PC_HH,BB,TOTAL,AT,2017,99.7
A,PC_HH,BB,TOTAL,AT,2018,99.8
A,PC_HH,BB,TOTAL,BE,2013,99.9
A,PC_HH,BB,TOTAL,BE,2014,99.9
A,PC_HH,BB,TOTAL,BE,2015,99.9
A,PC_HH,BB,TOTAL,BE,2016,100.0
A,PC_HH,BB,TOTAL,BE,2017,100.0
A,PC_HH,BB,TOTAL,BE,2018,100.0
A,PC_HH,BB,TOTAL,BG,2013,99.8
A,PC_HH,BB,TOTAL,BG,2014,99.9
A,PC_HH,BB,TOTAL,BG,2015,100.0
A,PC_HH,BB,TOTAL,BG,2016,100.0
A,PC_HH,BB,TOTAL,BG,2017,100.0
A,PC_HH,BB,TOTAL,BG,2018,100.0
A,PC_HH,BB,TOTAL,CH,2013,99.9
A,PC_HH,BB,TOTAL,CH,2014,99.9
A,PC_HH,BB,TOTAL,CH,2015,99.9
A,PC_HH,BB,TOTAL,CH,2016,100.0
A,PC_HH,BB,TOTAL,CH,2017,100.0
A,PC_HH,BB,TOTAL,CH,2018,100.0
A,PC_HH,BB,TOTAL,CY,2013,100.0
A,PC_HH,BB,TOTAL,CY,2014,100.0
A,PC_HH,BB,TOTAL,CY,2015,100.0
A,PC_HH,BB,TOTAL,CY,2016,100.0
A,PC_HH,BB,TOTAL,CY,2017,100.0
A,PC_HH,BB,TOTAL,CY,2018,100.0
A,PC_HH,BB,TOTAL,CZ,2013,98.9
A,PC_HH,BB,TOTAL,CZ,2014,99.2
A,PC_HH,BB,TOTAL,CZ,2015,99.2
A,PC_HH,BB,TOTAL,CZ,2016,99.3
A,PC_HH,BB,TOTAL,CZ,2017,99.5
A,PC_HH,BB,TOTAL,CZ,2018,99.6
A,PC_HH,BB,TOTAL,DE,2013,99.9
A,PC_HH,BB,TOTAL,DE,2014,97.9
A,PC_HH,BB,TOTAL,DE,2015,99.9
A,PC_HH,BB,TOTAL,DE,2016,99.9
A,PC_HH,BB,TOTAL,DE,2017,99.9
A,PC_HH,BB,TOTAL,DE,2018,99.9
A,PC_HH,BB,TOTAL,DK,2013,99.7
A,PC_HH,BB,TOTAL,DK,2014,99.5
A,PC_HH,BB,TOTAL,DK,2015,99.5
A,PC_HH,BB,TOTAL,DK,2016,100.0
A,PC_HH,BB,TOTAL,DK,2017,100.0
A,PC_HH,BB,TOTAL,DK,2018,100.0
A,PC_HH,BB,TOTAL,EE,2013,99.8
A,PC_HH,BB,TOTAL,EE,2014,99.7
A,PC_HH,BB,TOTAL,EE,2015,99.5
A,PC_HH,BB,TOTAL,EE,2016,99.5
A,PC_HH,BB,TOTAL,EE,2017,99.6
A,PC_HH,BB,TOTAL,EE,2018,99.8
A,PC_HH,BB,TOTAL,EL,2013,99.9
A,PC_HH,BB,TOTAL,EL,2014,99.9
A,PC_HH,BB,TOTAL,EL,2015,99.9
A,PC_HH,BB,TOTAL,EL,2016,99.6
A,PC_HH,BB,TOTAL,EL,2017,99.7
A,PC_HH,BB,TOTAL,EL,2018,99.8
A,PC_HH,BB,TOTAL,ES,2013,99.6
A,PC_HH,BB,TOTAL,ES,2014,99.8
A,PC_HH,BB,TOTAL,ES,2015,99.8
A,PC_HH,BB,TOTAL,ES,2016,99.9
A,PC_HH,BB,TOTAL,ES,2017,100.0
A,PC_HH,BB,TOTAL,ES,2018,100.0
A,PC_HH,BB,TOTAL,FI,2013,99.8
A,PC_HH,BB,TOTAL,FI,2014,99.8
A,PC_HH,BB,TOTAL,FI,2015,100.0
A,PC_HH,BB,TOTAL,FI,2016,100.0
A,PC_HH,BB,TOTAL,FI,2017,100.0
A,PC_HH,BB,TOTAL,FI,2018,100.0
A,PC_HH,BB,TOTAL,FR,2013,99.9
A,PC_HH,BB,TOTAL,FR,2014,100.0
A,PC_HH,BB,TOTAL,FR,2015,100.0
A,PC_HH,BB,TOTAL,FR,2016,100.0
A,PC_HH,BB,TOTAL,FR,2017,100.0
A,PC_HH,BB,TOTAL,FR,2018,100.0
A,PC_HH,BB,TOTAL,HR,2013,97.6
A,PC_HH,BB,TOTAL,HR,2014,99.0
A,PC_HH,BB,TOTAL,HR,2015,99.1
A,PC_HH,BB,TOTAL,HR,2016,99.6
A,PC_HH,BB,TOTAL,HR,2017,99.7
A,PC_HH,BB,TOTAL,HR,2018,99.9
A,PC_HH,BB,TOTAL,HU,2013,98.5
A,PC_HH,BB,TOTAL,HU,2014,99.1
A,PC_HH,BB,TOTAL,HU,2015,99.1
A,PC_HH,BB,TOTAL,HU,2016,99.6
A,PC_HH,BB,TOTAL,HU,2017,99.8
A,PC_HH,BB,TOTAL,HU,2018,99.8
A,PC_HH,BB,TOTAL,IE,2013,88.7
A,PC_HH,BB,TOTAL,IE,2014,88.8
A,PC_HH,BB,TOTAL,IE,2015,88.7
A,PC_HH,BB,TOTAL,IE,2016,90.6
A,PC_HH,BB,TOTAL,IE,2017,86.5
A,PC_HH,BB,TOTAL,IE,2018,86.1
A,PC_HH,BB,TOTAL,IS,2013,97.1
A,PC_HH,BB,TOTAL,IS,2014,97.1
A,PC_HH,BB,TOTAL,IS,2015,97.7
A,PC_HH,BB,TOTAL,IS,2016,98.1
A,PC_HH,BB,TOTAL,IS,2017,98.2
A,PC_HH,BB,TOTAL,IS,2018,100.0
A,PC_HH,BB,TOTAL,IT,2013,98.8
A,PC_HH,BB,TOTAL,IT,2014,99.4
A,PC_HH,BB,TOTAL,IT,2015,99.6
A,PC_HH,BB,TOTAL,IT,2016,99.8
A,PC_HH,BB,TOTAL,IT,2017,99.8
A,PC_HH,BB,TOTAL,IT,2018,100.0
A,PC_HH,BB,TOTAL,LT,2013,98.6
A,PC_HH,BB,TOTAL,LT,2014,99.4
A,PC_HH,BB,TOTAL,LT,2015,99.5
A,PC_HH,BB,TOTAL,LT,2016,99.5
A,PC_HH,BB,TOTAL,LT,2017,99.6
A,PC_HH,BB,TOTAL,LT,2018,99.8
A,PC_HH,BB,TOTAL,LU,2013,100.0
A,PC_HH,BB,TOTAL,LU,2014,100.0
A,PC_HH,BB,TOTAL,LU,2015,100.0
A,PC_HH,BB,TOTAL,LU,2016,100.0
A,PC_HH,BB,TOTAL,LU,2017,100.0
A,PC_HH,BB,TOTAL,LU,2018,100.0
A,PC_HH,BB,TOTAL,LV,2013,99.5
A,PC_HH,BB,TOTAL,LV,2014,99.6
A,PC_HH,BB,TOTAL,LV,2015,99.6
A,PC_HH,BB,TOTAL,LV,2016,96.2
A,PC_HH,BB,TOTAL,LV,2017,98.4
A,PC_HH,BB,TOTAL,LV,2018,98.7
A,PC_HH,BB,TOTAL,MT,2013,100.0
A,PC_HH,BB,TOTAL,MT,2014,100.0
A,PC_HH,BB,TOTAL,MT,2015,100.0
A,PC_HH,BB,TOTAL,MT,2016,100.0
A,PC_HH,BB,TOTAL,MT,2017,100.0
A,PC_HH,BB,TOTAL,MT,2018,100.0
A,PC_HH,BB,TOTAL,NL,2013,99.7
A,PC_HH,BB,TOTAL,NL,2014,99.7
A,PC_HH,BB,TOTAL,NL,2015,99.7
A,PC_HH,BB,TOTAL,NL,2016,99.7
A,PC_HH,BB,TOTAL,NL,2017,99.8
A,PC_HH,BB,TOTAL,NL,2018,99.7
A,PC_HH,BB,TOTAL,NO,2013,98.6
A,PC_HH,BB,TOTAL,NO,2014,99.3
A,PC_HH,BB,TOTAL,NO,2015,99.5
A,PC_HH,BB,TOTAL,NO,2016,100.0
A,PC_HH,BB,TOTAL,NO,2017,100.0
A,PC_HH,BB,TOTAL,NO,2018,99.9
A,PC_HH,BB,TOTAL,PL,2013,98.1
A,PC_HH,BB,TOTAL,PL,2014,99.8
A,PC_HH,BB,TOTAL,PL,2015,99.8
A,PC_HH,BB,TOTAL,PL,2016,100.0
A,PC_HH,BB,TOTAL,PL,2017,100.0
A,PC_HH,BB,TOTAL,PL,2018,100.0
A,PC_HH,BB,TOTAL,PT,2013,99.7
A,PC_HH,BB,TOTAL,PT,2014,99.6
A,PC_HH,BB,TOTAL,PT,2015,99.5
A,PC_HH,BB,TOTAL,PT,2016,99.4
A,PC_HH,BB,TOTAL,PT,2017,99.2
A,PC_HH,BB,TOTAL,PT,2018,99.6
A,PC_HH,BB,TOTAL,RO,2013,99.9
A,PC_HH,BB,TOTAL,RO,2014,99.8
A,PC_HH,BB,TOTAL,RO,2015,99.9
A,PC_HH,BB,TOTAL,RO,2016,100.0
A,PC_HH,BB,TOTAL,RO,2017,100.0
A,PC_HH,BB,TOTAL,RO,2018,100.0
A,PC_HH,BB,TOTAL,SE,2013,99.8
A,PC_HH,BB,TOTAL,SE,2014,99.5
A,PC_HH,BB,TOTAL,SE,2015,99.5
A,PC_HH,BB,TOTAL,SE,2016,100.0
A,PC_HH,BB,TOTAL,SE,2017,100.0
A,PC_HH,BB,TOTAL,SE,2018,100.0
A,PC_HH,BB,TOTAL,SI,2013,99.3
A,PC_HH,BB,TOTAL,SI,2014,99.6
A,PC_HH,BB,TOTAL,SI,2015,99.7
A,PC_HH,BB,TOTAL,SI,2016,99.8
A,PC_HH,BB,TOTAL,SI,2017,99.9
A,PC_HH,BB,TOTAL,SI,2018,100.0
A,PC_HH,BB,TOTAL,SK,2013,93.3
A,PC_HH,BB,TOTAL,SK,2014,95.9
A,PC_HH,BB,TOTAL,SK,2015,95.9
A,PC_HH,BB,TOTAL,SK,2016,95.9
A,PC_HH,BB,TOTAL,SK,2017,98.2
A,PC_HH,BB,TOTAL,SK,2018,98.7
A,PC_HH,BB,TOTAL,UK,2013,100.0
A,PC_HH,BB,TOTAL,UK,2014,100.0
A,PC_HH,BB,TOTAL,UK,2015,100.0
A,PC_HH,BB,TOTAL,UK,2016,99.9
A,PC_HH,BB,TOTAL,UK,2017,99.9
A,PC_HH,BB,TOTAL,UK,2018,100.0
A,PC_HH,BB_FX,DEG3,AT,2013,94.4
A,PC_HH,BB_FX,DEG3,AT,2014,94.7
A,PC_HH,BB_FX,DEG3,AT,2015,94.7
A,PC_HH,BB_FX,DEG3,AT,2016,94.8
A,PC_HH,BB_FX,DEG3,AT,2017,94.8
A,PC_HH,BB_FX,DEG3,AT,2018,98.0
A,PC_HH,BB_FX,DEG3,AT,2019,98.0
A,PC_HH,BB_FX,DEG3,AT,2020,98.0
A,PC_HH,BB_FX,DEG3,AT,2021,95.6
A,PC_HH,BB_FX,DEG3,AT,2022,96.0
A,PC_HH,BB_FX,DEG3,AT,2023,96.2
A,PC_HH,BB_FX,DEG3,AT,2024,96.1
A,PC_HH,BB_FX,DEG3,AT,2025,95.1
A,PC_HH,BB_FX,DEG3,BE,2013,99.6
A,PC_HH,BB_FX,DEG3,BE,2014,99.4
A,PC_HH,BB_FX,DEG3,BE,2015,99.4
A,PC_HH,BB_FX,DEG3,BE,2016,98.5
A,PC_HH,BB_FX,DEG3,BE,2017,98.7
A,PC_HH,BB_FX,DEG3,BE,2018,98.7
A,PC_HH,BB_FX,DEG3,BE,2019,99.0
A,PC_HH,BB_FX,DEG3,BE,2020,98.8
A,PC_HH,BB_FX,DEG3,BE,2021,97.7
A,PC_HH,BB_FX,DEG3,BE,2022,99.6
A,PC_HH,BB_FX,DEG3,BE,2023,99.5
A,PC_HH,BB_FX,DEG3,BE,2024,99.9
A,PC_HH,BB_FX,DEG3,BE,2025,94.7
A,PC_HH,BB_FX,DEG3,BG,2013,70.7
A,PC_HH,BB_FX,DEG3,BG,2014,80.0
A,PC_HH,BB_FX,DEG3,BG,2015,81.2
A,PC_HH,BB_FX,DEG3,BG,2016,80.8
A,PC_HH,BB_FX,DEG3,BG,2017,82.5
