freq,unit,wstatus,nace_r2,geo,time,value
A,THS,EMP,TOTAL,DE25B,2004,48.09
A,THS,EMP,TOTAL,DE25B,2005,48.43
A,THS,EMP,TOTAL,DE25B,2006,48.74
A,THS,EMP,TOTAL,DE25B,2007,49.53
A,THS,EMP,TOTAL,DE25B,2008,51.12
A,THS,EMP,TOTAL,DE25B,2009,51.56
A,THS,EMP,TOTAL,DE25B,2010,52.01
A,THS,EMP,TOTAL,DE25B,2011,52.23
A,THS,EMP,TOTAL,DE25B,2012,52.78
A,THS,EMP,TOTAL,DE25B,2013,52.43
A,THS,EMP,TOTAL,DE25B,2014,51.82
A,THS,EMP,TOTAL,DE25B,2015,52.31
A,THS,EMP,TOTAL,DE25B,2016,52.9
A,THS,EMP,TOTAL,DE25B,2017,54.38
A,THS,EMP,TOTAL,DE25B,2018,55.68
A,THS,EMP,TOTAL,DE25B,2019,56.67
A,THS,EMP,TOTAL,DE25B,2020,56.32
A,THS,EMP,TOTAL,DE25B,2021,56.42
A,THS,EMP,TOTAL,DE25B,2022,57.34
A,THS,EMP,TOTAL,DE25B,2023,57.49
A,THS,EMP,TOTAL,DE25C,2000,42.7
A,THS,EMP,TOTAL,DE25C,2001,42.4
A,THS,EMP,TOTAL,DE25C,2002,42.24
A,THS,EMP,TOTAL,DE25C,2003,40.69
A,THS,EMP,TOTAL,DE25C,2004,40.74
A,THS,EMP,TOTAL,DE25C,2005,40.13
A,THS,EMP,TOTAL,DE25C,2006,40.34
A,THS,EMP,TOTAL,DE25C,2007,40.62
A,THS,EMP,TOTAL,DE25C,2008,41.45
A,THS,EMP,TOTAL,DE25C,2009,41.56
A,THS,EMP,TOTAL,DE25C,2010,42.01
A,THS,EMP,TOTAL,DE25C,2011,42.62
A,THS,EMP,TOTAL,DE25C,2012,43.52
A,THS,EMP,TOTAL,DE25C,2013,43.85
A,THS,EMP,TOTAL,DE25C,2014,43.99
A,THS,EMP,TOTAL,DE25C,2015,44.39
A,THS,EMP,TOTAL,DE25C,2016,45.44
A,THS,EMP,TOTAL,DE25C,2017,45.62
A,THS,EMP,TOTAL,DE25C,2018,46.0
A,THS,EMP,TOTAL,DE25C,2019,45.75
A,THS,EMP,TOTAL,DE25C,2020,45.19
A,THS,EMP,TOTAL,DE25C,2021,44.81
A,THS,EMP,TOTAL,DE25C,2022,44.83
A,THS,EMP,TOTAL,DE25C,2023,45.01
A,THS,EMP,TOTAL,DE26,2000,664.81
A,THS,EMP,TOTAL,DE26,2001,666.15
A,THS,EMP,TOTAL,DE26,2002,669.58
A,THS,EMP,TOTAL,DE26,2003,656.7
A,THS,EMP,TOTAL,DE26,2004,656.28
A,THS,EMP,TOTAL,DE26,2005,657.91
A,THS,EMP,TOTAL,DE26,2006,663.98
A,THS,EMP,TOTAL,DE26,2007,675.89
A,THS,EMP,TOTAL,DE26,2008,686.18
A,THS,EMP,TOTAL,DE26,2009,687.45
A,THS,EMP,TOTAL,DE26,2010,689.95
A,THS,EMP,TOTAL,DE26,2011,697.19
A,THS,EMP,TOTAL,DE26,2012,703.49
A,THS,EMP,TOTAL,DE26,2013,706.65
A,THS,EMP,TOTAL,DE26,2014,708.79
A,THS,EMP,TOTAL,DE26,2015,712.07
A,THS,EMP,TOTAL,DE26,2016,719.19
A,THS,EMP,TOTAL,DE26,2017,729.05
A,THS,EMP,TOTAL,DE26,2018,738.92
A,THS,EMP,TOTAL,DE26,2019,744.7
A,THS,EMP,TOTAL,DE26,2020,738.4
A,THS,EMP,TOTAL,DE26,2021,737.37
A,THS,EMP,TOTAL,DE26,2022,743.65
A,THS,EMP,TOTAL,DE26,2023,744.1
A,THS,EMP,TOTAL,DE26,2024,740.54
A,THS,EMP,TOTAL,DE261,2000,54.66
A,THS,EMP,TOTAL,DE261,2001,54.62
A,THS,EMP,TOTAL,DE261,2002,53.39
A,THS,EMP,TOTAL,DE261,2003,52.29
A,THS,EMP,TOTAL,DE261,2004,52.9
A,THS,EMP,TOTAL,DE261,2005,55.26
A,THS,EMP,TOTAL,DE261,2006,56.71
A,THS,EMP,TOTAL,DE261,2007,58.72
A,THS,EMP,TOTAL,DE261,2008,59.96
A,THS,EMP,TOTAL,DE261,2009,59.81
A,THS,EMP,TOTAL,DE261,2010,60.89
A,THS,EMP,TOTAL,DE261,2011,61.76
A,THS,EMP,TOTAL,DE261,2012,62.87
A,THS,EMP,TOTAL,DE261,2013,61.64
A,THS,EMP,TOTAL,DE261,2014,59.99
A,THS,EMP,TOTAL,DE261,2015,59.85
A,THS,EMP,TOTAL,DE261,2016,60.5
A,THS,EMP,TOTAL,DE261,2017,60.59
A,THS,EMP,TOTAL,DE261,2018,61.21
A,THS,EMP,TOTAL,DE261,2019,61.9
A,THS,EMP,TOTAL,DE261,2020,61.31
A,THS,EMP,TOTAL,DE261,2021,60.96
A,THS,EMP,TOTAL,DE261,2022,61.6
A,THS,EMP,TOTAL,DE261,2023,61.4
A,THS,EMP,TOTAL,DE262,2000,58.53
A,THS,EMP,TOTAL,DE262,2001,59.57
A,THS,EMP,TOTAL,DE262,2002,58.97
A,THS,EMP,TOTAL,DE262,2003,60.26
A,THS,EMP,TOTAL,DE262,2004,60.89
A,THS,EMP,TOTAL,DE262,2005,60.46
A,THS,EMP,TOTAL,DE262,2006,60.79
A,THS,EMP,TOTAL,DE262,2007,62.35
A,THS,EMP,TOTAL,DE262,2008,63.03
A,THS,EMP,TOTAL,DE262,2009,62.33
A,THS,EMP,TOTAL,DE262,2010,63.21
A,THS,EMP,TOTAL,DE262,2011,63.62
A,THS,EMP,TOTAL,DE262,2012,64.4
A,THS,EMP,TOTAL,DE262,2013,64.76
A,THS,EMP,TOTAL,DE262,2014,64.92
A,THS,EMP,TOTAL,DE262,2015,64.49
A,THS,EMP,TOTAL,DE262,2016,64.4
A,THS,EMP,TOTAL,DE262,2017,65.6
A,THS,EMP,TOTAL,DE262,2018,66.71
A,THS,EMP,TOTAL,DE262,2019,65.82
A,THS,EMP,TOTAL,DE262,2020,64.5
A,THS,EMP,TOTAL,DE262,2021,64.46
A,THS,EMP,TOTAL,DE262,2022,65.5
A,THS,EMP,TOTAL,DE262,2023,66.04
A,THS,EMP,TOTAL,DE263,2000,112.09
A,THS,EMP,TOTAL,DE263,2001,110.11
A,THS,EMP,TOTAL,DE263,2002,108.09
A,THS,EMP,TOTAL,DE263,2003,108.34
A,THS,EMP,TOTAL,DE263,2004,107.51
A,THS,EMP,TOTAL,DE263,2005,106.77
A,THS,EMP,TOTAL,DE263,2006,107.24
A,THS,EMP,TOTAL,DE263,2007,107.84
A,THS,EMP,TOTAL,DE263,2008,109.2
A,THS,EMP,TOTAL,DE263,2009,111.58
A,THS,EMP,TOTAL,DE263,2010,113.57
A,THS,EMP,TOTAL,DE263,2011,114.19
A,THS,EMP,TOTAL,DE263,2012,114.92
A,THS,EMP,TOTAL,DE263,2013,117.98
A,THS,EMP,TOTAL,DE263,2014,120.06
A,THS,EMP,TOTAL,DE263,2015,121.33
A,THS,EMP,TOTAL,DE263,2016,123.22
A,THS,EMP,TOTAL,DE263,2017,125.3
A,THS,EMP,TOTAL,DE263,2018,127.57
A,THS,EMP,TOTAL,DE263,2019,128.65
A,THS,EMP,TOTAL,DE263,2020,127.34
A,THS,EMP,TOTAL,DE263,2021,128.59
A,THS,EMP,TOTAL,DE263,2022,130.31
A,THS,EMP,TOTAL,DE263,2023,130.21
A,THS,EMP,TOTAL,DE264,2000,69.01
A,THS,EMP,TOTAL,DE264,2001,69.23
A,THS,EMP,TOTAL,DE264,2002,70.5
A,THS,EMP,TOTAL,DE264,2003,68.2
A,THS,EMP,TOTAL,DE264,2004,68.33
A,THS,EMP,TOTAL,DE264,2005,68.58
A,THS,EMP,TOTAL,DE264,2006,69.12
A,THS,EMP,TOTAL,DE264,2007,70.28
A,THS,EMP,TOTAL,DE264,2008,71.0
A,THS,EMP,TOTAL,DE264,2009,70.78
A,THS,EMP,TOTAL,DE264,2010,69.62
A,THS,EMP,TOTAL,DE264,2011,70.49
A,THS,EMP,TOTAL,DE264,2012,71.24
A,THS,EMP,TOTAL,DE264,2013,71.81
A,THS,EMP,TOTAL,DE264,2014,71.6
A,THS,EMP,TOTAL,DE264,2015,71.4
A,THS,EMP,TOTAL,DE264,2016,72.03
A,THS,EMP,TOTAL,DE264,2017,73.63
A,THS,EMP,TOTAL,DE264,2018,74.28
A,THS,EMP,TOTAL,DE264,2019,75.02
A,THS,EMP,TOTAL,DE264,2020,74.7
A,THS,EMP,TOTAL,DE264,2021,75.18
A,THS,EMP,TOTAL,DE264,2022,76.44
A,THS,EMP,TOTAL,DE264,2023,77.24
A,THS,EMP,TOTAL,DE265,2000,54.26
A,THS,EMP,TOTAL,DE265,2001,53.66
A,THS,EMP,TOTAL,DE265,2002,52.89
A,THS,EMP,TOTAL,DE265,2003,52.91
A,THS,EMP,TOTAL,DE265,2004,52.16
A,THS,EMP,TOTAL,DE265,2005,52.13
A,THS,EMP,TOTAL,DE265,2006,52.33
A,THS,EMP,TOTAL,DE265,2007,53.85
A,THS,EMP,TOTAL,DE265,2008,53.82
A,THS,EMP,TOTAL,DE265,2009,52.23
A,THS,EMP,TOTAL,DE265,2010,53.01
A,THS,EMP,TOTAL,DE265,2011,52.53
A,THS,EMP,TOTAL,DE265,2012,52.47
A,THS,EMP,TOTAL,DE265,2013,52.12
A,THS,EMP,TOTAL,DE265,2014,51.87
A,THS,EMP,TOTAL,DE265,2015,52.81
A,THS,EMP,TOTAL,DE265,2016,53.7
A,THS,EMP,TOTAL,DE265,2017,54.17
A,THS,EMP,TOTAL,DE265,2018,54.32
A,THS,EMP,TOTAL,DE265,2019,54.53
A,THS,EMP,TOTAL,DE265,2020,54.11
A,THS,EMP,TOTAL,DE265,2021,53.35
A,THS,EMP,TOTAL,DE265,2022,53.62
A,THS,EMP,TOTAL,DE265,2023,53.48
A,THS,EMP,TOTAL,DE266,2000,39.6
A,THS,EMP,TOTAL,DE266,2001,39.81
A,THS,EMP,TOTAL,DE266,2002,39.87
A,THS,EMP,TOTAL,DE266,2003,38.89
A,THS,EMP,TOTAL,DE266,2004,38.53
A,THS,EMP,TOTAL,DE266,2005,38.55
A,THS,EMP,TOTAL,DE266,2006,38.43
A,THS,EMP,TOTAL,DE266,2007,38.78
A,THS,EMP,TOTAL,DE266,2008,39.75
A,THS,EMP,TOTAL,DE266,2009,39.95
A,THS,EMP,TOTAL,DE266,2010,40.26
A,THS,EMP,TOTAL,DE266,2011,41.18
A,THS,EMP,TOTAL,DE266,2012,41.59
A,THS,EMP,TOTAL,DE266,2013,41.89
A,THS,EMP,TOTAL,DE266,2014,41.86
A,THS,EMP,TOTAL,DE266,2015,41.84
A,THS,EMP,TOTAL,DE266,2016,42.02
A,THS,EMP,TOTAL,DE266,2017,42.47
A,THS,EMP,TOTAL,DE266,2018,43.5
A,THS,EMP,TOTAL,DE266,2019,43.73
A,THS,EMP,TOTAL,DE266,2020,43.76
A,THS,EMP,TOTAL,DE266,2021,43.61
A,THS,EMP,TOTAL,DE266,2022,43.82
A,THS,EMP,TOTAL,DE266,2023,43.82
A,THS,EMP,TOTAL,DE267,2000,40.59
A,THS,EMP,TOTAL,DE267,2001,40.49
A,THS,EMP,TOTAL,DE267,2002,42.5
A,THS,EMP,TOTAL,DE267,2003,39.77
A,THS,EMP,TOTAL,DE267,2004,39.34
A,THS,EMP,TOTAL,DE267,2005,38.65
A,THS,EMP,TOTAL,DE267,2006,38.38
A,THS,EMP,TOTAL,DE267,2007,38.88
A,THS,EMP,TOTAL,DE267,2008,38.96
A,THS,EMP,TOTAL,DE267,2009,39.33
A,THS,EMP,TOTAL,DE267,2010,38.79
A,THS,EMP,TOTAL,DE267,2011,39.03
A,THS,EMP,TOTAL,DE267,2012,38.92
A,THS,EMP,TOTAL,DE267,2013,38.92
A,THS,EMP,TOTAL,DE267,2014,38.82
A,THS,EMP,TOTAL,DE267,2015,39.08
A,THS,EMP,TOTAL,DE267,2016,39.77
A,THS,EMP,TOTAL,DE267,2017,40.32
A,THS,EMP,TOTAL,DE267,2018,40.8
A,THS,EMP,TOTAL,DE267,2019,41.35
A,THS,EMP,TOTAL,DE267,2020,41.05
A,THS,EMP,TOTAL,DE267,2021,40.66
A,THS,EMP,TOTAL,DE267,2022,40.25
A,THS,EMP,TOTAL,DE267,2023,39.47
A,THS,EMP,TOTAL,DE268,2000,41.6
A,THS,EMP,TOTAL,DE268,2001,41.89
A,THS,EMP,TOTAL,DE268,2002,42.62
A,THS,EMP,TOTAL,DE268,2003,41.84
A,THS,EMP,TOTAL,DE268,2004,41.97
A,THS,EMP,TOTAL,DE268,2005,42.02
A,THS,EMP,TOTAL,DE268,2006,42.77
A,THS,EMP,TOTAL,DE268,2007,43.54
A,THS,EMP,TOTAL,DE268,2008,43.92
A,THS,EMP,TOTAL,DE268,2009,44.19
A,THS,EMP,TOTAL,DE268,2010,44.07
A,THS,EMP,TOTAL,DE268,2011,44.54
A,THS,EMP,TOTAL,DE268,2012,44.52
A,THS,EMP,TOTAL,DE268,2013,44.9
A,THS,EMP,TOTAL,DE268,2014,45.45
A,THS,EMP,TOTAL,DE268,2015,45.67
A,THS,EMP,TOTAL,DE268,2016,45.91
A,THS,EMP,TOTAL,DE268,2017,46.84
A,THS,EMP,TOTAL,DE268,2018,47.55
A,THS,EMP,TOTAL,DE268,2019,48.89
A,THS,EMP,TOTAL,DE268,2020,48.35
A,THS,EMP,TOTAL,DE268,2021,48.87
A,THS,EMP,TOTAL,DE268,2022,49.71
A,THS,EMP,TOTAL,DE268,2023,49.81
A,THS,EMP,TOTAL,DE269,2000,55.69
A,THS,EMP,TOTAL,DE269,2001,55.84
A,THS,EMP,TOTAL,DE269,2002,56.21
A,THS,EMP,TOTAL,DE269,2003,53.28
A,THS,EMP,TOTAL,DE269,2004,53.21
A,THS,EMP,TOTAL,DE269,2005,52.87
A,THS,EMP,TOTAL,DE269,2006,53.37
A,THS,EMP,TOTAL,DE269,2007,54.33
A,THS,EMP,TOTAL,DE269,2008,55.44
A,THS,EMP,TOTAL,DE269,2009,56.31
A,THS,EMP,TOTAL,DE269,2010,55.84
A,THS,EMP,TOTAL,DE269,2011,57.08
A,THS,EMP,TOTAL,DE269,2012,57.7
A,THS,EMP,TOTAL,DE269,2013,58.8
A,THS,EMP,TOTAL,DE269,2014,58.93
A,THS,EMP,TOTAL,DE269,2015,59.15
A,THS,EMP,TOTAL,DE269,2016,59.94
A,THS,EMP,TOTAL,DE269,2017,61.16
A,THS,EMP,TOTAL,DE269,2018,61.83
A,THS,EMP,TOTAL,DE269,2019,62.17
A,THS,EMP,TOTAL,DE269,2020,61.26
A,THS,EMP,TOTAL,DE269,2021,61.29
A,THS,EMP,TOTAL,DE269,2022,61.94
A,THS,EMP,TOTAL,DE269,2023,61.72
A,THS,EMP,TOTAL,DE26A,2000,57.72
A,THS,EMP,TOTAL,DE26A,2001,58.19
A,THS,EMP,TOTAL,DE26A,2002,59.42
A,THS,EMP,TOTAL,DE26A,2003,57.71
A,THS,EMP,TOTAL,DE26A,2004,58.08
A,THS,EMP,TOTAL,DE26A,2005,57.94
A,THS,EMP,TOTAL,DE26A,2006,59.08
A,THS,EMP,TOTAL,DE26A,2007,60.47
A,THS,EMP,TOTAL,DE26A,2008,61.02
A,THS,EMP,TOTAL,DE26A,2009,60.67
A,THS,EMP,TOTAL,DE26A,2010,59.91
A,THS,EMP,TOTAL,DE26A,2011,60.59
A,THS,EMP,TOTAL,DE26A,2012,60.95
A,THS,EMP,TOTAL,DE26A,2013,60.72
A,THS,EMP,TOTAL,DE26A,2014,62.29
A,THS,EMP,TOTAL,DE26A,2015,62.82
A,THS,EMP,TOTAL,DE26A,2016,63.05
A,THS,EMP,TOTAL,DE26A,2017,63.57
A,THS,EMP,TOTAL,DE26A,2018,64.46
A,THS,EMP,TOTAL,DE26A,2019,64.89
A,THS,EMP,TOTAL,DE26A,2020,64.22
A,THS,EMP,TOTAL,DE26A,2021,63.49
A,THS,EMP,TOTAL,DE26A,2022,63.72
A,THS,EMP,TOTAL,DE26A,2023,63.28
A,THS,EMP,TOTAL,DE26B,2000,31.97
A,THS,EMP,TOTAL,DE26B,2001,31.87
A,THS,EMP,TOTAL,DE26B,2002,32.4
A,THS,EMP,TOTAL,DE26B,2003,31.5
A,THS,EMP,TOTAL,DE26B,2004,31.94
A,THS,EMP,TOTAL,DE26B,2005,32.64
A,THS,EMP,TOTAL,DE26B,2006,32.89
A,THS,EMP,TOTAL,DE26B,2007,33.53
A,THS,EMP,TOTAL,DE26B,2008,34.62
A,THS,EMP,TOTAL,DE26B,2009,35.04
A,THS,EMP,TOTAL,DE26B,2010,35.23
A,THS,EMP,TOTAL,DE26B,2011,35.52
A,THS,EMP,TOTAL,DE26B,2012,36.39
A,THS,EMP,TOTAL,DE26B,2013,36.68
A,THS,EMP,TOTAL,DE26B,2014,36.82
A,THS,EMP,TOTAL,DE26B,2015,36.84
A,THS,EMP,TOTAL,DE26B,2016,37.41
A,THS,EMP,TOTAL,DE26B,2017,37.56
A,THS,EMP,TOTAL,DE26B,2018,38.13
A,THS,EMP,TOTAL,DE26B,2019,38.28
A,THS,EMP,TOTAL,DE26B,2020,37.9
A,THS,EMP,TOTAL,DE26B,2021,37.78
A,THS,EMP,TOTAL,DE26B,2022,37.6
A,THS,EMP,TOTAL,DE26B,2023,37.83
A,THS,EMP,TOTAL,DE26C,2000,49.1
A,THS,EMP,TOTAL,DE26C,2001,50.86
A,THS,EMP,TOTAL,DE26C,2002,52.72
A,THS,EMP,TOTAL,DE26C,2003,51.73
A,THS,EMP,TOTAL,DE26C,2004,51.44
A,THS,EMP,TOTAL,DE26C,2005,52.05
A,THS,EMP,TOTAL,DE26C,2006,52.88
A,THS,EMP,TOTAL,DE26C,2007,53.33
A,THS,EMP,TOTAL,DE26C,2008,55.47
A,THS,EMP,TOTAL,DE26C,2009,55.25
A,THS,EMP,TOTAL,DE26C,2010,55.55
A,THS,EMP,TOTAL,DE26C,2011,56.67
A,THS,EMP,TOTAL,DE26C,2012,57.54
A,THS,EMP,TOTAL,DE26C,2013,56.45
A,THS,EMP,TOTAL,DE26C,2014,56.19
A,THS,EMP,TOTAL,DE26C,2015,56.8
A,THS,EMP,TOTAL,DE26C,2016,57.23
A,THS,EMP,TOTAL,DE26C,2017,57.86
A,THS,EMP,TOTAL,DE26C,2018,58.57
A,THS,EMP,TOTAL,DE26C,2019,59.47
A,THS,EMP,TOTAL,DE26C,2020,59.91
A,THS,EMP,TOTAL,DE26C,2021,59.13
A,THS,EMP,TOTAL,DE26C,2022,59.13
A,THS,EMP,TOTAL,DE26C,2023,59.79
A,THS,EMP,TOTAL,DE27,2000,886.44
A,THS,EMP,TOTAL,DE27,2001,885.75
A,THS,EMP,TOTAL,DE27,2002,894.54
A,THS,EMP,TOTAL,DE27,2003,875.82
A,THS,EMP,TOTAL,DE27,2004,875.33
A,THS,EMP,TOTAL,DE27,2005,876.71
A,THS,EMP,TOTAL,DE27,2006,885.83
A,THS,EMP,TOTAL,DE27,2007,900.47
A,THS,EMP,TOTAL,DE27,2008,920.35
A,THS,EMP,TOTAL,DE27,2009,923.82
A,THS,EMP,TOTAL,DE27,2010,928.89
A,THS,EMP,TOTAL,DE27,2011,944.89
A,THS,EMP,TOTAL,DE27,2012,962.24
A,THS,EMP,TOTAL,DE27,2013,966.08
A,THS,EMP,TOTAL,DE27,2014,975.52
A,THS,EMP,TOTAL,DE27,2015,986.42
A,THS,EMP,TOTAL,DE27,2016,998.89
A,THS,EMP,TOTAL,DE27,2017,1016.19
A,THS,EMP,TOTAL,DE27,2018,1033.29
A,THS,EMP,TOTAL,DE27,2019,1044.18
A,THS,EMP,TOTAL,DE27,2020,1038.59
A,THS,EMP,TOTAL,DE27,2021,1037.34
A,THS,EMP,TOTAL,DE27,2022,1048.02
A,THS,EMP,TOTAL,DE27,2023,1054.82
A,THS,EMP,TOTAL,DE27,2024,1058.57
A,THS,EMP,TOTAL,DE271,2000,176.35
A,THS,EMP,TOTAL,DE271,2001,177.11
A,THS,EMP,TOTAL,DE271,2002,176.3
A,THS,EMP,TOTAL,DE271,2003,177.38
A,THS,EMP,TOTAL,DE271,2004,175.64
A,THS,EMP,TOTAL,DE271,2005,174.66
A,THS,EMP,TOTAL,DE271,2006,175.48
A,THS,EMP,TOTAL,DE271,2007,178.12
A,THS,EMP,TOTAL,DE271,2008,179.57
A,THS,EMP,TOTAL,DE271,2009,178.08
A,THS,EMP,TOTAL,DE271,2010,178.58
A,THS,EMP,TOTAL,DE271,2011,180.9
A,THS,EMP,TOTAL,DE271,2012,184.04
A,THS,EMP,TOTAL,DE271,2013,188.82
A,THS,EMP,TOTAL,DE271,2014,191.15
A,THS,EMP,TOTAL,DE271,2015,193.14
A,THS,EMP,TOTAL,DE271,2016,194.54
A,THS,EMP,TOTAL,DE271,2017,196.24
A,THS,EMP,TOTAL,DE271,2018,197.65
A,THS,EMP,TOTAL,DE271,2019,199.54
A,THS,EMP,TOTAL,DE271,2020,197.25
A,THS,EMP,TOTAL,DE271,2021,195.87
A,THS,EMP,TOTAL,DE271,2022,197.65
A,THS,EMP,TOTAL,DE271,2023,199.15
A,THS,EMP,TOTAL,DE272,2000,26.46
A,THS,EMP,TOTAL,DE272,2001,25.56
A,THS,EMP,TOTAL,DE272,2002,25.56
A,THS,EMP,TOTAL,DE272,2003,25.01
A,THS,EMP,TOTAL,DE272,2004,24.67
A,THS,EMP,TOTAL,DE272,2005,24.94
A,THS,EMP,TOTAL,DE272,2006,24.89
A,THS,EMP,TOTAL,DE272,2007,25.37
A,THS,EMP,TOTAL,DE272,2008,25.15
A,THS,EMP,TOTAL,DE272,2009,24.94
A,THS,EMP,TOTAL,DE272,2010,25.23
A,THS,EMP,TOTAL,DE272,2011,25.08
A,THS,EMP,TOTAL,DE272,2012,25.27
A,THS,EMP,TOTAL,DE272,2013,24.67
A,THS,EMP,TOTAL,DE272,2014,24.63
A,THS,EMP,TOTAL,DE272,2015,24.72
A,THS,EMP,TOTAL,DE272,2016,25.14
A,THS,EMP,TOTAL,DE272,2017,25.61
A,THS,EMP,TOTAL,DE272,2018,26.22
A,THS,EMP,TOTAL,DE272,2019,26.35
A,THS,EMP,TOTAL,DE272,2020,26.33
A,THS,EMP,TOTAL,DE272,2021,26.51
A,THS,EMP,TOTAL,DE272,2022,26.61
A,THS,EMP,TOTAL,DE272,2023,26.56
A,THS,EMP,TOTAL,DE273,2000,43.75
A,THS,EMP,TOTAL,DE273,2001,43.46
A,THS,EMP,TOTAL,DE273,2002,43.61
A,THS,EMP,TOTAL,DE273,2003,43.98
A,THS,EMP,TOTAL,DE273,2004,44.08
A,THS,EMP,TOTAL,DE273,2005,44.78
A,THS,EMP,TOTAL,DE273,2006,46.35
A,THS,EMP,TOTAL,DE273,2007,47.08
A,THS,EMP,TOTAL,DE273,2008,48.92
A,THS,EMP,TOTAL,DE273,2009,47.84
A,THS,EMP,TOTAL,DE273,2010,49.74
A,THS,EMP,TOTAL,DE273,2011,50.8
A,THS,EMP,TOTAL,DE273,2012,51.84
A,THS,EMP,TOTAL,DE273,2013,51.65
A,THS,EMP,TOTAL,DE273,2014,51.72
A,THS,EMP,TOTAL,DE273,2015,52.55
A,THS,EMP,TOTAL,DE273,2016,52.76
A,THS,EMP,TOTAL,DE273,2017,51.61
A,THS,EMP,TOTAL,DE273,2018,51.17
A,THS,EMP,TOTAL,DE273,2019,51.24
A,THS,EMP,TOTAL,DE273,2020,50.95
A,THS,EMP,TOTAL,DE273,2021,50.93
A,THS,EMP,TOTAL,DE273,2022,50.92
A,THS,EMP,TOTAL,DE273,2023,51.2
A,THS,EMP,TOTAL,DE274,2000,33.76
A,THS,EMP,TOTAL,DE274,2001,33.46
A,THS,EMP,TOTAL,DE274,2002,33.02
A,THS,EMP,TOTAL,DE274,2003,32.62
A,THS,EMP,TOTAL,DE274,2004,32.29
A,THS,EMP,TOTAL,DE274,2005,32.58
A,THS,EMP,TOTAL,DE274,2006,33.72
A,THS,EMP,TOTAL,DE274,2007,34.78
A,THS,EMP,TOTAL,DE274,2008,35.59
A,THS,EMP,TOTAL,DE274,2009,35.23
A,THS,EMP,TOTAL,DE274,2010,35.43
A,THS,EMP,TOTAL,DE274,2011,36.62
A,THS,EMP,TOTAL,DE274,2012,37.45
A,THS,EMP,TOTAL,DE274,2013,37.16
A,THS,EMP,TOTAL,DE274,2014,37.42
A,THS,EMP,TOTAL,DE274,2015,38.34
A,THS,EMP,TOTAL,DE274,2016,38.4
A,THS,EMP,TOTAL,DE274,2017,39.03
A,THS,EMP,TOTAL,DE274,2018,39.67
A,THS,EMP,TOTAL,DE274,2019,39.52
A,THS,EMP,TOTAL,DE274,2020,39.12
A,THS,EMP,TOTAL,DE274,2021,39.11
A,THS,EMP,TOTAL,DE274,2022,38.92
A,THS,EMP,TOTAL,DE274,2023,38.66
A,THS,EMP,TOTAL,DE275,2000,49.94
A,THS,EMP,TOTAL,DE275,2001,49.86
A,THS,EMP,TOTAL,DE275,2002,51.98
A,THS,EMP,TOTAL,DE275,2003,49.7
A,THS,EMP,TOTAL,DE275,2004,49.44
A,THS,EMP,TOTAL,DE275,2005,49.03
A,THS,EMP,TOTAL,DE275,2006,49.57
A,THS,EMP,TOTAL,DE275,2007,50.95
A,THS,EMP,TOTAL,DE275,2008,52.42
A,THS,EMP,TOTAL,DE275,2009,52.38
A,THS,EMP,TOTAL,DE275,2010,53.02
A,THS,EMP,TOTAL,DE275,2011,53.82
A,THS,EMP,TOTAL,DE275,2012,54.94
A,THS,EMP,TOTAL,DE275,2013,51.21
A,THS,EMP,TOTAL,DE275,2014,51.16
A,THS,EMP,TOTAL,DE275,2015,52.27
A,THS,EMP,TOTAL,DE275,2016,53.08
A,THS,EMP,TOTAL,DE275,2017,53.94
A,THS,EMP,TOTAL,DE275,2018,54.6
A,THS,EMP,TOTAL,DE275,2019,55.01
A,THS,EMP,TOTAL,DE275,2020,55.14
A,THS,EMP,TOTAL,DE275,2021,55.06
A,THS,EMP,TOTAL,DE275,2022,55.65
A,THS,EMP,TOTAL,DE275,2023,55.92
A,THS,EMP,TOTAL,DE276,2000,85.55
A,THS,EMP,TOTAL,DE276,2001,85.77
A,THS,EMP,TOTAL,DE276,2002,89.29
A,THS,EMP,TOTAL,DE276,2003,84.77
A,THS,EMP,TOTAL,DE276,2004,87.38
A,THS,EMP,TOTAL,DE276,2005,88.08
A,THS,EMP,TOTAL,DE276,2006,89.99
A,THS,EMP,TOTAL,DE276,2007,90.62
A,THS,EMP,TOTAL,DE276,2008,90.41
A,THS,EMP,TOTAL,DE276,2009,91.19
A,THS,EMP,TOTAL,DE276,2010,91.24
A,THS,EMP,TOTAL,DE276,2011,93.61
A,THS,EMP,TOTAL,DE276,2012,97.94
A,THS,EMP,TOTAL,DE276,2013,98.92
A,THS,EMP,TOTAL,DE276,2014,100.2
A,THS,EMP,TOTAL,DE276,2015,101.45
A,THS,EMP,TOTAL,DE276,2016,103.98
A,THS,EMP,TOTAL,DE276,2017,107.13
A,THS,EMP,TOTAL,DE276,2018,109.68
A,THS,EMP,TOTAL,DE276,2019,111.11
A,THS,EMP,TOTAL,DE276,2020,111.6
A,THS,EMP,TOTAL,DE276,2021,113.06
A,THS,EMP,TOTAL,DE276,2022,114.3
A,THS,EMP,TOTAL,DE276,2023,114.79
A,THS,EMP,TOTAL,DE277,2000,41.48
A,THS,EMP,TOTAL,DE277,2001,41.07
A,THS,EMP,TOTAL,DE277,2002,41.35
A,THS,EMP,TOTAL,DE277,2003,39.91
A,THS,EMP,TOTAL,DE277,2004,40.15
A,THS,EMP,TOTAL,DE277,2005,40.31
